location_tag,water_location,state,shore_pixels
tungi,pp_nav_02367,navigable,45
chedzurgwe,pp_nav_02460,navigable,53
oreshek,pp_nav_00292,improvable,39
tada,pp_nav_01873,navigable,31
tada,pp_nav_01883,navigable,12
tada,pp_nav_01888,navigable,91
gambo,pp_nav_01866,navigable,6
gambo,pp_nav_01867,navigable,28
omdurman,pp_nav_01775,navigable,6
omdurman,pp_nav_01780,navigable,46
omdurman,pp_nav_01788,navigable,51
omdurman,pp_nav_01794,navigable,5
fashoda,pp_nav_01859,navigable,40
fashoda,pp_nav_01870,navigable,60
fashoda,pp_nav_01876,navigable,9
fashoda,pp_nav_01878,navigable,48
gimbi,pp_nav_01858,improvable,73
gimbi,pp_nav_01860,navigable,57
gimbi,pp_nav_01865,barrier,96
dargol,pp_nav_01799,navigable,58
dargol,pp_nav_01806,navigable,4
gaoui,pp_nav_01835,navigable,8
goudel,pp_nav_01806,navigable,6
goudel,pp_nav_01814,navigable,49
thuy_vi,pp_nav_01660,navigable,48
guzhen,pp_nav_01261,navigable,26
qayyarah,pp_nav_01158,improvable,13
qayyarah,pp_nav_01170,improvable,67
lukenie,pp_nav_02215,navigable,47
lukenie,pp_nav_02216,navigable,3
lukenie,pp_nav_02221,navigable,57
kongsvinger,pp_nav_00285,navigable,55
tboung_khmum,pp_nav_01833,navigable,43
zhanggu,pp_nav_01344,improvable,17
zhengcheng,pp_nav_01645,navigable,8
zhengcheng,pp_nav_01646,navigable,12
kunjabangarh,pp_nav_01694,navigable,34
kunjabangarh,pp_nav_01702,navigable,16
banjar,pp_nav_02166,navigable,16
yinshan,pp_nav_01050,navigable,49
yinshan,pp_nav_01052,navigable,12
yinshan,pp_nav_01053,navigable,26
strasbourg,pp_nav_00788,navigable,25
strasbourg,pp_nav_00804,improvable,18
langqu,pp_nav_01482,navigable,6
manmaw,pp_nav_01570,navigable,13
manmaw,pp_nav_01589,navigable,50
shuitejiang,pp_nav_01444,navigable,32
shuitejiang,pp_nav_01464,barrier,56
talang_mamak,pp_nav_02108,navigable,7
talang_mamak,pp_nav_02109,navigable,27
binchuan,pp_nav_01527,barrier,12
solt,pp_nav_00872,navigable,56
changshou_changshou,pp_nav_01387,improvable,12
doboj,pp_nav_00955,navigable,27
doboj,pp_nav_00958,navigable,65
doboj,pp_nav_00960,navigable,4
gaoyao,pp_nav_01642,navigable,49
gaoyao,pp_nav_01644,improvable,45
nochpeem,pp_nav_01030,navigable,36
sarahan,pp_nav_01302,barrier,23
sarahan,pp_nav_01308,barrier,63
huangmei,pp_nav_01386,navigable,23
basel,pp_nav_00831,improvable,12
basel,pp_nav_00846,improvable,38
shakhty,pp_nav_00855,improvable,25
musi_hilir,pp_nav_02160,navigable,78
yuanling,pp_nav_01434,navigable,25
yuanling,pp_nav_01442,improvable,44
miskolc,pp_nav_00833,navigable,44
nongan,pp_nav_00970,navigable,19
lengshuitan,pp_nav_01517,navigable,49
burg,pp_nav_00663,navigable,79
sagaing,pp_nav_01647,navigable,38
sagaing,pp_nav_01663,navigable,48
comacchio,pp_nav_00966,navigable,27
tangdan,pp_nav_01496,navigable,1
tangdan,pp_nav_01523,barrier,28
tombigbee,pp_nav_01282,navigable,46
tombigbee,pp_nav_01290,navigable,6
tombigbee,pp_nav_01299,navigable,94
tombigbee,pp_nav_01301,navigable,50
tombigbee,pp_nav_01316,navigable,33
uschu,pp_nav_00698,navigable,4
uschu,pp_nav_00711,navigable,96
uschu,pp_nav_00720,navigable,123
hachberg,pp_nav_00804,improvable,30
hachberg,pp_nav_00831,improvable,15
hanyang,pp_nav_01350,navigable,31
hanyang,pp_nav_01352,navigable,12
hanyang,pp_nav_01361,navigable,36
farkhor,pp_nav_01124,navigable,26
farkhor,pp_nav_01125,barrier,39
farkhor,pp_nav_01136,navigable,109
farkhor,pp_nav_01137,improvable,36
scharding,pp_nav_00799,improvable,21
scharding,pp_nav_00801,navigable,50
scharding,pp_nav_00807,barrier,11
mushikitee,pp_nav_00419,improvable,8
mushikitee,pp_nav_00437,navigable,94
mushikitee,pp_nav_00457,navigable,86
mushikitee,pp_nav_00474,navigable,96
mushikitee,pp_nav_00504,barrier,49
north_juma,pp_nav_02183,navigable,30
north_juma,pp_nav_02190,navigable,47
north_juma,pp_nav_02199,navigable,94
north_juma,pp_nav_02201,navigable,31
north_juma,pp_nav_02203,navigable,20
north_juma,pp_nav_02211,improvable,30
linxiang,pp_nav_01383,navigable,20
khoro,pp_nav_00127,navigable,66
khoro,pp_nav_00132,navigable,45
chornobyl,pp_nav_00704,navigable,36
zhangqiu,pp_nav_01145,navigable,18
menahkwesk,pp_nav_00923,navigable,12
menahkwesk,pp_nav_00937,improvable,69
wittenberge,pp_nav_00636,navigable,32
bishan,pp_nav_01382,improvable,49
bishan,pp_nav_01400,improvable,31
zhiziluo,pp_nav_01459,navigable,16
zhiziluo,pp_nav_01485,improvable,75
zhiziluo,pp_nav_01513,barrier,31
niobrara,pp_nav_01010,navigable,40
niobrara,pp_nav_01014,navigable,75
ingapu,pp_nav_01750,navigable,13
shtax_heen,pp_nav_00466,navigable,41
vakhs,pp_nav_01124,navigable,11
south_letota,pp_nav_02403,navigable,31
tutilpinco,pp_nav_01202,navigable,30
tutilpinco,pp_nav_01222,navigable,73
tutilpinco,pp_nav_01234,navigable,21
meductic,pp_nav_00903,navigable,47
opimika,pp_nav_00873,navigable,89
opimika,pp_nav_00880,improvable,19
opimika,pp_nav_00889,improvable,11
quinnipiac,pp_nav_01028,navigable,37
prayag,pp_nav_01548,navigable,20
prayag,pp_nav_01554,navigable,9
prayag,pp_nav_01561,navigable,25
prayag,pp_nav_01567,navigable,29
kitete,pp_nav_02223,navigable,17
kitete,pp_nav_02243,navigable,63
bohai,pp_nav_01126,navigable,33
bohai,pp_nav_01135,navigable,11
maubin,pp_nav_01767,navigable,59
gomsi,pp_nav_01448,navigable,18
gomsi,pp_nav_01456,navigable,81
gomsi,pp_nav_01474,navigable,18
daye,pp_nav_01368,navigable,14
gengma,pp_nav_01601,navigable,9
gengma,pp_nav_01621,navigable,47
toulnustouc,pp_nav_00738,navigable,18
toulnustouc,pp_nav_00754,navigable,86
toulnustouc,pp_nav_00772,improvable,24
prasat_thong_lang,pp_nav_01786,improvable,11
prasat_thong_lang,pp_nav_01789,navigable,36
malbork,pp_nav_00587,navigable,64
malbork,pp_nav_00598,navigable,16
bada,pp_nav_01591,navigable,5
jaggas,pp_nav_02281,navigable,38
jaggas,pp_nav_02292,improvable,74
jaggas,pp_nav_02297,improvable,36
lubile,pp_nav_02283,navigable,13
lubile,pp_nav_02286,navigable,97
lubile,pp_nav_02293,improvable,47
siyom,pp_nav_01448,navigable,21
bol_shaya_martynovka,pp_nav_00842,navigable,32
bol_shaya_martynovka,pp_nav_00848,navigable,3
bol_shaya_martynovka,pp_nav_00849,navigable,75
lom,pp_nav_00996,navigable,47
lom,pp_nav_00999,navigable,42
butalin,pp_nav_01640,navigable,10
butalin,pp_nav_01649,navigable,45
butalin,pp_nav_01655,navigable,49
butalin,pp_nav_01661,navigable,5
kippawa,pp_nav_00880,improvable,45
amazar,pp_nav_00614,navigable,8
amazar,pp_nav_00618,navigable,24
koostaaka,pp_nav_00823,navigable,11
koostaaka,pp_nav_00825,navigable,29
zhenxi_lizhou,pp_nav_01414,navigable,20
lebus,pp_nav_00651,navigable,9
bulava,pp_nav_00643,barrier,21
bulava,pp_nav_00658,navigable,67
bulava,pp_nav_00670,navigable,31
atishchevo,pp_nav_00505,navigable,21
atishchevo,pp_nav_00520,navigable,59
khampa,pp_nav_00120,navigable,18
amonokoa,pp_nav_01059,navigable,12
amonokoa,pp_nav_01064,navigable,15
voskresenskoye,pp_nav_00481,navigable,32
voskresenskoye,pp_nav_00490,navigable,5
cruz_alta,pp_nav_02562,navigable,17
cruz_alta,pp_nav_02569,improvable,77
cruz_alta,pp_nav_02570,navigable,23
miketo,pp_nav_02262,improvable,33
miketo,pp_nav_02267,improvable,50
bihariganj,pp_nav_01553,navigable,29
bihariganj,pp_nav_01563,navigable,10
qianjiang,pp_nav_01342,navigable,21
qianjiang,pp_nav_01357,navigable,3
aaboukingon,pp_nav_01113,navigable,33
aaboukingon,pp_nav_01115,navigable,6
aaboukingon,pp_nav_01116,navigable,76
chatanugi,pp_nav_01177,navigable,16
chatanugi,pp_nav_01194,navigable,67
huaining,pp_nav_01351,navigable,40
yunlong,pp_nav_01529,improvable,69
yunlong,pp_nav_01549,navigable,6
yunlong,pp_nav_01555,barrier,18
tauramena,pp_nav_02010,navigable,48
tauramena,pp_nav_02020,navigable,50
tauramena,pp_nav_02027,navigable,33
kreuznach,pp_nav_00744,improvable,15
hehe,pp_nav_01088,navigable,27
hehe,pp_nav_01105,navigable,26
petaigan,pp_nav_00610,improvable,99
petaigan,pp_nav_00627,improvable,19
kutai_lama,pp_nav_02106,navigable,81
selenge,pp_nav_00675,navigable,113
selenge,pp_nav_00686,improvable,68
otatitlan,pp_nav_01738,navigable,21
kasekete,pp_nav_02451,navigable,32
kot_addu,pp_nav_01348,navigable,48
kot_addu,pp_nav_01371,navigable,25
kot_addu,pp_nav_01377,navigable,11
chiramba,pp_nav_02465,improvable,37
chiramba,pp_nav_02470,improvable,49
matope,pp_nav_02442,barrier,81
matope,pp_nav_02457,navigable,39
mukariva,pp_nav_02437,navigable,29
mukariva,pp_nav_02450,navigable,86
mukariva,pp_nav_02451,navigable,19
jhang,pp_nav_01306,navigable,33
jhang,pp_nav_01324,navigable,8
milange,pp_nav_02464,navigable,37
kohtali,pp_nav_01252,navigable,25
athmallik,pp_nav_01690,improvable,20
athmallik,pp_nav_01694,navigable,17
bumbuzi,pp_nav_02482,barrier,38
bumbuzi,pp_nav_02486,barrier,50
bumbuzi,pp_nav_02487,barrier,27
mutota,pp_nav_02451,navigable,25
mutota,pp_nav_02452,navigable,52
kalpi,pp_nav_01524,navigable,6
kalpi,pp_nav_01539,navigable,39
cuama,pp_nav_02489,navigable,46
attock,pp_nav_01230,improvable,24
attock,pp_nav_01236,improvable,17
kpalime,pp_nav_01933,navigable,63
kpalime,pp_nav_01953,navigable,23
nnewi,pp_nav_01964,navigable,21
nnewi,pp_nav_01985,navigable,6
tabou,pp_nav_02004,navigable,46
shemkhiya,pp_nav_01713,barrier,64
shemkhiya,pp_nav_01716,barrier,79
shemkhiya,pp_nav_01717,navigable,52
shemkhiya,pp_nav_01720,barrier,59
shemkhiya,pp_nav_01725,navigable,51
shemkhiya,pp_nav_01734,barrier,20
shemkhiya,pp_nav_01744,navigable,45
shemkhiya,pp_nav_01758,navigable,4
soba,pp_nav_01780,navigable,24
soba,pp_nav_01785,navigable,47
wau,pp_nav_01885,navigable,33
katsina_ala,pp_nav_01908,navigable,30
katsina_ala,pp_nav_01920,navigable,16
katsina_ala,pp_nav_01925,navigable,95
katsina_ala,pp_nav_01934,navigable,52
fifinda,pp_nav_02041,improvable,19
fifinda,pp_nav_02048,navigable,60
goundam,pp_nav_01771,navigable,15
goundam,pp_nav_01777,navigable,19
kaba,pp_nav_01836,navigable,96
kaba,pp_nav_01844,navigable,2
libore,pp_nav_01814,navigable,27
libore,pp_nav_01825,navigable,9
namaro,pp_nav_01806,navigable,1
say,pp_nav_01814,navigable,16
say,pp_nav_01825,navigable,87
say,pp_nav_01829,navigable,48
yola,pp_nav_01874,navigable,52
yola,pp_nav_01880,navigable,45
yongping_yongchang,pp_nav_01555,barrier,35
yongping_yongchang,pp_nav_01577,improvable,14
calpista,pp_nav_01184,navigable,55
calpista,pp_nav_01202,navigable,34
muxima_ayo,pp_nav_02330,navigable,5
muxima_ayo,pp_nav_02339,barrier,23
jiangan,pp_nav_01425,improvable,8
jiangan,pp_nav_01429,improvable,28
mayen,pp_nav_00735,improvable,31
kolymskoie,pp_nav_00014,improvable,76
samarchyk,pp_nav_00802,navigable,14
samarchyk,pp_nav_00806,navigable,2
sumgut_vosh,pp_nav_00125,navigable,15
sumgut_vosh,pp_nav_00136,navigable,94
sumgut_vosh,pp_nav_00151,navigable,44
dingyuan_lingzhou,pp_nav_01068,navigable,73
dingyuan_lingzhou,pp_nav_01078,navigable,80
dingyuan_lingzhou,pp_nav_01094,navigable,9
winsen,pp_nav_00607,navigable,23
baja_hungary,pp_nav_00891,navigable,26
brahin,pp_nav_00682,navigable,27
brahin,pp_nav_00704,navigable,33
khaspur,pp_nav_01585,navigable,8
khaspur,pp_nav_01586,navigable,34
wabuk,pp_nav_00551,improvable,52
vyatskiye_polyany,pp_nav_00467,navigable,30
vyatskiye_polyany,pp_nav_00480,navigable,61
vyatskiye_polyany,pp_nav_00509,navigable,21
nanchong,pp_nav_01321,navigable,22
nanchong,pp_nav_01345,navigable,53
kale,pp_nav_01620,improvable,29
kale,pp_nav_01640,navigable,96
kale,pp_nav_01649,navigable,7
chepoussa,pp_nav_01097,navigable,3
chepoussa,pp_nav_01110,navigable,96
chepoussa,pp_nav_01118,navigable,55
chepoussa,pp_nav_01127,navigable,41
moingwena,pp_nav_01037,navigable,33
moingwena,pp_nav_01049,navigable,33
taihe_taihe,pp_nav_01481,navigable,3
taihe_taihe,pp_nav_01501,navigable,55
itabira,pp_nav_02493,improvable,6
waingmaw,pp_nav_01546,navigable,19
waingmaw,pp_nav_01550,navigable,13
waingmaw,pp_nav_01558,navigable,60
waingmaw,pp_nav_01570,navigable,1
leibo,pp_nav_01435,improvable,12
leibo,pp_nav_01447,navigable,41
leibo,pp_nav_01458,barrier,19
huayin,pp_nav_01205,navigable,4
huayin,pp_nav_01220,navigable,4
luzhang,pp_nav_01513,barrier,74
luzhang,pp_nav_01549,navigable,32
muang_thaeng,pp_nav_01687,navigable,40
belgrad,pp_nav_00962,navigable,19
belgrad,pp_nav_00974,navigable,16
belgrad,pp_nav_00979,improvable,13
cameroons,pp_nav_02031,navigable,29
cameroons,pp_nav_02041,improvable,38
dubica,pp_nav_00949,navigable,10
dubica,pp_nav_00952,navigable,6
zalon_taung,pp_nav_01588,navigable,20
bapunu,pp_nav_02174,improvable,34
naungyo,pp_nav_01767,navigable,48
enhe_hada,pp_nav_00613,navigable,4
enhe_hada,pp_nav_00618,navigable,3
huacrachuco,pp_nav_02303,navigable,4
huacrachuco,pp_nav_02312,navigable,13
bailundo,pp_nav_02356,navigable,9
bailundo,pp_nav_02361,navigable,10
mukdahan,pp_nav_01768,navigable,51
mukdahan,pp_nav_01779,navigable,22
nanxi,pp_nav_01429,improvable,18
balakovo,pp_nav_00659,navigable,23
balakovo,pp_nav_00677,navigable,42
dzingcho,pp_nav_01390,navigable,72
dzingcho,pp_nav_01422,barrier,2
vieng_phouka,pp_nav_01692,navigable,24
vieng_phouka,pp_nav_01696,improvable,33
vieng_phouka,pp_nav_01703,improvable,30
tinjar,pp_nav_02022,navigable,7
chibwe,pp_nav_01525,navigable,88
chibwe,pp_nav_01546,navigable,1
chibwe,pp_nav_01550,navigable,59
gorokhovets,pp_nav_00497,navigable,53
gorokhovets,pp_nav_00512,navigable,11
cuango,pp_nav_02219,navigable,46
cuango,pp_nav_02238,improvable,6
salcha,pp_nav_00105,improvable,116
mong_yai,pp_nav_01641,barrier,26
mong_yai,pp_nav_01654,navigable,61
luchuan_mangshi,pp_nav_01624,navigable,22
tindirma,pp_nav_01777,navigable,21
niah,pp_nav_02022,navigable,62
kyakhta,pp_nav_00701,navigable,2
golo_muiassa,pp_nav_02243,navigable,16
pachan,pp_nav_01769,improvable,59
pachan,pp_nav_01776,navigable,15
wabasca,pp_nav_00357,navigable,123
wabasca,pp_nav_00358,improvable,27
wabasca,pp_nav_00365,navigable,82
wabasca,pp_nav_00371,navigable,47
wabasca,pp_nav_00392,improvable,88
wabasca,pp_nav_00419,improvable,92
piantouguan,pp_nav_01066,navigable,17
molodo,pp_nav_00006,navigable,37
batchingou,pp_nav_02009,improvable,24
ilucan,pp_nav_02263,improvable,30
ilucan,pp_nav_02273,barrier,3
tynda,pp_nav_00600,improvable,33
namieta,pp_nav_02446,navigable,10
namieta,pp_nav_02462,navigable,42
namieta,pp_nav_02466,navigable,1
nizhny_novgorod,pp_nav_00471,navigable,33
nizhny_novgorod,pp_nav_00483,navigable,69
nizhny_novgorod,pp_nav_00487,navigable,20
ashaninka,pp_nav_02317,navigable,71
ashaninka,pp_nav_02325,navigable,93
ashaninka,pp_nav_02340,improvable,14
keta,pp_nav_01953,navigable,64
keta,pp_nav_01975,navigable,74
horoshino,pp_nav_00778,navigable,22
ouaka,pp_nav_02001,navigable,4
ouaka,pp_nav_02005,navigable,48
ouaka,pp_nav_02019,navigable,11
waawiiyaataanong,pp_nav_01021,navigable,18
baram,pp_nav_02022,navigable,13
skitsetsen,pp_nav_00728,navigable,45
skitsetsen,pp_nav_00729,improvable,47
kanna,pp_nav_01655,navigable,32
kanna,pp_nav_01661,navigable,21
lahei,pp_nav_02114,navigable,56
lahei,pp_nav_02120,navigable,2
otun,pp_nav_01991,navigable,34
eldikan,pp_nav_00259,navigable,124
eldikan,pp_nav_00274,navigable,56
laskarpur,pp_nav_01600,navigable,27
laskarpur,pp_nav_01613,navigable,13
doh_kromum,pp_nav_01816,navigable,15
doh_kromum,pp_nav_01820,improvable,37
ngoc_ma,pp_nav_01736,navigable,13
tiou,pp_nav_01243,navigable,73
chena,pp_nav_00099,navigable,38
chena,pp_nav_00100,improvable,50
cuttaway,pp_nav_01146,navigable,46
fort_simpson,pp_nav_00205,improvable,90
fort_simpson,pp_nav_00220,improvable,98
fort_simpson,pp_nav_00225,navigable,95
kibi,pp_nav_01953,navigable,32
muskingum,pp_nav_01065,barrier,39
muskingum,pp_nav_01074,improvable,66
apucarana,pp_nav_02529,improvable,48
apucarana,pp_nav_02530,navigable,47
apucarana,pp_nav_02532,navigable,46
apucarana,pp_nav_02534,navigable,23
apucarana,pp_nav_02536,improvable,68
apucarana,pp_nav_02537,navigable,81
tournon,pp_nav_00936,navigable,38
tournon,pp_nav_00969,improvable,4
mengtong,pp_nav_01601,navigable,10
mengtong,pp_nav_01621,navigable,4
naguatex,pp_nav_01241,navigable,96
naguatex,pp_nav_01257,navigable,14
guiyang_hengyang,pp_nav_01508,navigable,28
terbyas,pp_nav_00127,navigable,32
terbyas,pp_nav_00132,navigable,8
zhaushikumtobe,pp_nav_01018,navigable,10
zhaushikumtobe,pp_nav_01024,navigable,50
zhaushikumtobe,pp_nav_01032,navigable,56
chawasha,pp_nav_01395,navigable,124
gonjo,pp_nav_01318,navigable,3
gonjo,pp_nav_01330,barrier,11
lijin,pp_nav_01126,navigable,50
baurang,pp_nav_01413,navigable,36
baurang,pp_nav_01433,barrier,4
baurang,pp_nav_01438,improvable,28
wushan,pp_nav_01328,improvable,57
nahanni,pp_nav_00256,navigable,49
nahanni,pp_nav_00264,improvable,96
nahanni,pp_nav_00281,improvable,23
youyang,pp_nav_01406,improvable,10
youyang,pp_nav_01426,navigable,30
tata,pp_nav_00840,navigable,62
andawaohie,pp_nav_00882,navigable,49
pocasse,pp_nav_00907,navigable,23
pocasse,pp_nav_00928,navigable,10
utsutigway,pp_nav_01194,navigable,17
utsutigway,pp_nav_01207,navigable,32
pinoh,pp_nav_02097,navigable,19
pinoh,pp_nav_02107,improvable,31
okobojo,pp_nav_00951,navigable,44
okobojo,pp_nav_00975,navigable,6
sochaczew,pp_nav_00661,navigable,28
guarinoes,pp_nav_01996,improvable,38
balagachchy,pp_nav_00120,navigable,85
balagachchy,pp_nav_00122,navigable,34
xojeli,pp_nav_01009,navigable,9
xojeli,pp_nav_01017,navigable,67
cernavoda,pp_nav_00981,navigable,28
cernavoda,pp_nav_00991,navigable,14
rechnoye,pp_nav_00845,navigable,2
rechnoye,pp_nav_00850,navigable,34
rechnoye,pp_nav_00864,navigable,5
mussende,pp_nav_02345,navigable,12
mussende,pp_nav_02356,navigable,25
shuntaneshnanga,pp_nav_01054,navigable,20
shuntaneshnanga,pp_nav_01063,navigable,93
shuntaneshnanga,pp_nav_01070,navigable,81
shuntaneshnanga,pp_nav_01080,navigable,9
ollo,pp_nav_00606,improvable,48
pawir,pp_nav_02073,navigable,48
chupanga,pp_nav_02485,navigable,28
chupanga,pp_nav_02489,navigable,9
bargarh,pp_nav_01672,navigable,39
bargarh,pp_nav_01678,improvable,13
masulipatnam,pp_nav_01774,navigable,6
masulipatnam,pp_nav_01781,navigable,36
bunji,pp_nav_01178,barrier,88
bunji,pp_nav_01188,barrier,6
mopeia,pp_nav_02485,navigable,58
kahlur,pp_nav_01314,navigable,76
kahlur,pp_nav_01315,improvable,54
uch,pp_nav_01396,navigable,29
uch,pp_nav_01402,navigable,2
uch,pp_nav_01404,navigable,7
kandiaro,pp_nav_01476,navigable,15
kandiaro,pp_nav_01497,navigable,49
kandiaro,pp_nav_01519,navigable,4
karor_2,pp_nav_01294,navigable,19
karor_2,pp_nav_01317,navigable,39
tete,pp_nav_02447,navigable,20
tete,pp_nav_02449,improvable,47
tete,pp_nav_02459,improvable,26
hajner,pp_nav_01323,navigable,12
hajner,pp_nav_01333,navigable,28
chiniot,pp_nav_01295,navigable,43
chiniot,pp_nav_01306,navigable,16
bhadrachalam,pp_nav_01721,navigable,36
mano,pp_nav_01924,improvable,72
mano,pp_nav_01941,navigable,58
qasr_ibrim,pp_nav_01638,barrier,79
qasr_ibrim,pp_nav_01656,barrier,63
abu_hamed,pp_nav_01713,barrier,54
abu_hamed,pp_nav_01716,barrier,46
abu_hamed,pp_nav_01717,navigable,43
abu_hamed,pp_nav_01720,barrier,21
arbaji,pp_nav_01780,navigable,11
arbaji,pp_nav_01785,navigable,49
arbaji,pp_nav_01788,navigable,36
arbaji,pp_nav_01791,navigable,58
arbaji,pp_nav_01801,navigable,3
gondokoro,pp_nav_01983,navigable,37
gondokoro,pp_nav_02003,navigable,71
gondokoro,pp_nav_02029,navigable,50
gondokoro,pp_nav_02042,navigable,1
bi_pi,pp_nav_01874,navigable,33
bi_pi,pp_nav_01875,navigable,90
kabara,pp_nav_01771,navigable,52
logone_birni,pp_nav_01835,navigable,19
logone_birni,pp_nav_01840,navigable,67
nyamina,pp_nav_01812,navigable,1
nyamina,pp_nav_01818,navigable,64
xiacai,pp_nav_01263,navigable,47
xiacai,pp_nav_01272,navigable,16
baotong,pp_nav_01592,barrier,40
baotong,pp_nav_01601,navigable,63
lungkya,pp_nav_01192,barrier,21
lungkya,pp_nav_01214,navigable,44
moss,pp_nav_00303,improvable,47
moss,pp_nav_00319,navigable,27
visesav,pp_nav_00980,improvable,71
visesav,pp_nav_00984,navigable,69
visesav,pp_nav_00989,navigable,6
tutrakan,pp_nav_00992,improvable,14
tutrakan,pp_nav_00993,navigable,53
tutrakan,pp_nav_00995,navigable,10
sesheke,pp_nav_02420,navigable,33
salair,pp_nav_00568,navigable,42
salair,pp_nav_00578,navigable,64
qlispe,pp_nav_00818,navigable,82
qlispe,pp_nav_00822,improvable,62
qlispe,pp_nav_00838,improvable,25
jangipur,pp_nav_01580,navigable,41
bulbancha,pp_nav_01355,navigable,10
eseejja,pp_nav_02396,navigable,95
eseejja,pp_nav_02411,navigable,62
siegburg,pp_nav_00725,improvable,6
dongping,pp_nav_01446,improvable,72
morrinhos,pp_nav_02490,navigable,42
morrinhos,pp_nav_02491,navigable,76
churumekua,pp_nav_01727,improvable,43
churumekua,pp_nav_01729,navigable,25
churumekua,pp_nav_01732,navigable,45
bykovo,pp_nav_00746,navigable,36
bykovo,pp_nav_00760,navigable,48
bykovo,pp_nav_00780,navigable,1
paru,pp_nav_02134,navigable,40
paru,pp_nav_02142,navigable,33
arkhara,pp_nav_00776,navigable,27
arkhara,pp_nav_00787,navigable,33
arkhara,pp_nav_00792,navigable,7
bolo,pp_nav_01755,navigable,37
nanhai,pp_nav_01642,navigable,12
nanhai,pp_nav_01648,navigable,32
nanhai,pp_nav_01653,navigable,8
zakroczym,pp_nav_00661,navigable,28
thien_truong,pp_nav_01691,navigable,41
manigotagan,pp_nav_00742,navigable,26
chandrabad,pp_nav_01580,navigable,3
chandrabad,pp_nav_01599,navigable,47
marmande,pp_nav_00983,improvable,26
balyktykol,pp_nav_00723,navigable,37
balyktykol,pp_nav_00731,navigable,17
burayevo,pp_nav_00532,navigable,47
burayevo,pp_nav_00535,navigable,54
burayevo,pp_nav_00541,navigable,16
cegani,pp_nav_00981,navigable,23
cegani,pp_nav_00991,navigable,54
fehervar,pp_nav_00843,improvable,29
charquis,pp_nav_01132,navigable,17
charquis,pp_nav_01140,navigable,104
charquis,pp_nav_01142,navigable,48
charquis,pp_nav_01146,navigable,18
charquis,pp_nav_01147,navigable,65
charquis,pp_nav_01150,navigable,38
mala,pp_nav_01494,navigable,39
osterburg,pp_nav_00636,navigable,5
osterburg,pp_nav_00648,navigable,4
