location_tag,original_levels,remaining_levels,original_coastal,new_coastal
guenoa,"1,2,3,5","1,2,3,5",False,True
lebyazhye,3,,False,True
daule,"2,3,5","2,3,5",False,True
katingan,3,,False,True
shake_kongo,"1,2,3,5","1,2,5",False,True
urka,3,,False,True
changsha,"1,4,5","1,4,5",False,True
pirca_pirca,"1,3",1,False,True
tygde,3,,False,True
huangpi,5,,False,True
sutara,"1,4",1,False,True
imaapik,"1,3",1,False,True
jeguakava,"1,2,4","1,2,4,5",False,True
awajun,"1,2,4,5","1,2,4,5",False,True
batang_tebo,"1,2,3,5","1,2,5",False,True
banua_lawas,"1,2,4,5","1,2,5",False,True
plock,3,,False,True
akbarpur,"1,4",1,False,True
yans,3,,False,True
zambesia_katongo,"1,3",1,False,True
kosi,3,,False,True
kham_bahar,3,3,False,True
pagashi,3,,False,True
peoria,"1,2,3","1,2",False,True
xucheng,"1,3",1,False,True
attaock,"1,3",1,False,True
sangha,"2,3,5",2,False,True
rongshui,"1,2,3","1,2",False,True
allegheny,"1,2,3,5","1,2,5",False,True
yiling,5,,False,True
longzhou_longzhou,"1,2,3,5","1,2,3,5",False,True
katha,"1,4",1,False,True
bhimber,3,,False,True
bhera,3,,False,True
mirat,3,,False,True
rohri,4,4,False,True
channan_pir,3,,False,True
eidsvoll,3,,False,True
