location,state,pixels,region,near_location,mean_discharge_m3_s,low_discharge_m3_s,gradient_m_per_km,evidence,x,y
pp_nav_00212,navigable,89,west_siberia_region,bakhtinsky,1939.843,371.962,0.0,physical_screen,11813.145454545454,1068.2363636363636
pp_nav_00213,improvable,66,alaska_region,jean_marie_river,4410.856,3497.31,0.3891345846236621,physical_screen,2198.1463414634145,1077.5853658536585
pp_nav_00214,barrier,76,west_siberia_region,poligus,572.929,82.132,3.0437390360689522,physical_screen,12082.229166666666,1080.6458333333333
pp_nav_00215,navigable,78,east_siberia_region,khanda,4363.7245,108.86,0.0,physical_screen,13857.3125,1085.6875
pp_nav_00216,navigable,78,russian_region,uftyuga,1352.8885,362.33,0.1943031311035156,physical_screen,9795.979166666666,1085.5833333333333
pp_nav_00217,navigable,79,west_siberia_region,bakhtinsky,9005.628,2563.068,0.0,physical_screen,11785.104166666666,1085.7708333333333
pp_nav_00218,navigable,74,west_siberia_region,yendyr,10270.47,5728.631,0.18396949768066406,physical_screen,10796.020833333334,1090.2291666666667
pp_nav_00219,improvable,37,russian_region,yarensk,794.6610000000001,218.4075,0.7319523172766816,physical_screen,9863.125,1083.625
pp_nav_00220,improvable,81,alaska_region,fort_simpson,2423.919,613.327,0.39974280453171623,physical_screen,2142.7291666666665,1089.7291666666667
pp_nav_00221,navigable,79,alaska_region,kakisa,4369.228,3475.0280000000002,3.0517578125e-06,physical_screen,2298.25,1090.875
pp_nav_00222,improvable,74,alaska_region,klutina,1098.618,95.77250000000001,0.7600259344901541,physical_screen,1099.6666666666667,1097.0
pp_nav_00223,navigable,84,east_siberia_region,charang,7305.854,791.575,0.07375270246107787,physical_screen,13552.25,1094.75
pp_nav_00224,navigable,74,west_siberia_region,baykit,569.556,81.242,0.0,physical_screen,12086.770833333334,1098.9583333333333
pp_nav_00225,navigable,79,alaska_region,fort_simpson,2419.671,606.008,0.0,physical_screen,2107.9375,1101.4375
pp_nav_00226,navigable,78,alaska_region,kakisa,4350.846,2929.971,0.0,physical_screen,2346.125,1105.375
pp_nav_00227,navigable,80,west_siberia_region,siberia_bor,8960.109,2573.939,0.049146270751953124,physical_screen,11771.583333333334,1115.0208333333333
pp_nav_00228,navigable,79,russian_region,koryazhma,996.0355,253.26850000000002,0.12771987915039062,physical_screen,9809.0,1114.375
pp_nav_00229,navigable,38,west_siberia_region,irtysh,7287.485500000001,3821.92,0.1356277517149324,physical_screen,10905.85,1099.65
pp_nav_00230,navigable,83,west_siberia_region,surgut,6865.351,3409.775,0.11291701314394888,physical_screen,10986.4375,1100.8958333333333
pp_nav_00231,navigable,60,alaska_region,kakisa,4379.708,3467.464,0.226190185546875,physical_screen,2250.75,1101.75
pp_nav_00232,navigable,85,east_siberia_region,ulakhan_an,7272.033,781.229,0.0,physical_screen,13512.520833333334,1103.0208333333333
pp_nav_00233,navigable,89,west_siberia_region,surgut,6748.544,3305.027,0.16436860712399962,physical_screen,11023.5,1102.0833333333333
pp_nav_00234,navigable,53,west_siberia_region,irtysh,7343.852,3876.629,0.25203633543090753,physical_screen,10839.65625,1105.15625
pp_nav_00235,navigable,82,west_siberia_region,surgut,6521.059499999999,3100.1435,0.0029216766357421874,physical_screen,11063.791666666666,1105.0
pp_nav_00236,navigable,82,west_siberia_region,surgut,6066.4645,2670.998,0.0,physical_screen,11096.625,1107.6666666666667
pp_nav_00237,navigable,83,west_siberia_region,yendyr,7409.728,3929.102,0.20885434111197188,physical_screen,10823.208333333334,1114.4166666666667
pp_nav_00238,navigable,89,east_siberia_region,tit_ary,7271.6255,780.8665000000001,0.0,physical_screen,13474.5625,1111.9583333333333
pp_nav_00239,navigable,79,west_siberia_region,megion,6031.248,2648.821,0.10854530334472656,physical_screen,11129.0,1116.2083333333333
pp_nav_00240,navigable,76,west_siberia_region,megion,648.32,400.845,0.12917584086362432,physical_screen,11199.416666666666,1115.4583333333333
pp_nav_00241,navigable,76,east_siberia_region,tumul,4322.315,108.002,0.0,physical_screen,13851.625,1126.125
pp_nav_00242,navigable,80,alaska_region,chitina,1200.57,111.61850000000001,0.15802688598632814,physical_screen,1101.75,1126.7083333333333
pp_nav_00243,navigable,81,scandinavian_region,ostrechiny,595.139,492.861,0.0,physical_screen,9278.895833333334,1117.5208333333333
pp_nav_00244,navigable,80,east_siberia_region,yedey,7220.468,771.322,0.15398987624357752,physical_screen,13435.083333333334,1118.5833333333333
pp_nav_00245,navigable,82,west_siberia_region,megion,5973.411,2605.464,0.05978294142251871,physical_screen,11156.354166666666,1122.0625
pp_nav_00246,navigable,33,west_siberia_region,turama,530.855,75.399,0.0,physical_screen,12090.0,1117.0
pp_nav_00247,navigable,77,scandinavian_region,jaskis,619.914,579.254,0.0,physical_screen,9022.916666666666,1132.5833333333333
pp_nav_00248,improvable,82,scandinavian_region,vazhiny,617.33,501.175,1.4006679510327267,physical_screen,9245.895833333334,1124.2708333333333
pp_nav_00249,navigable,78,west_siberia_region,irtysh,2964.044,1831.661,0.0,physical_screen,10847.75,1126.5416666666667
pp_nav_00250,navigable,100,west_siberia_region,megion,5296.602,2182.667,0.07920913696289063,physical_screen,11184.459016393443,1132.983606557377
pp_nav_00251,navigable,75,russian_region,lodenoye_pole,653.233,515.287,0.06031932830810547,physical_screen,9218.5,1138.1666666666667
pp_nav_00252,improvable,64,east_siberia_region,yedey,7218.635,771.523,0.6765609741210937,physical_screen,13406.702702702703,1132.7027027027027
pp_nav_00253,navigable,80,alaska_region,tu_nedhe,3448.629,2031.515,0.0,physical_screen,2541.3958333333335,1139.9791666666667
pp_nav_00254,navigable,79,west_siberia_region,sulomay,8682.911,2517.6530000000002,0.09777603149414063,physical_screen,11785.145833333334,1146.9791666666667
pp_nav_00255,navigable,39,russian_region,veliky_ustyug,973.526,246.273,0.1811370849609375,physical_screen,9799.407407407407,1141.2592592592594
pp_nav_00256,navigable,46,alaska_region,nahanni,1941.109,558.363,0.0,physical_screen,2070.5555555555557,1139.111111111111
pp_nav_00257,navigable,81,west_siberia_region,irtysh,2571.767,1460.903,0.002910501156536514,physical_screen,10866.166666666666,1147.25
pp_nav_00258,navigable,86,west_siberia_region,chamcha,4374.7075,586.577,0.0,physical_screen,12944.104166666666,1141.5625
pp_nav_00259,navigable,102,east_siberia_region,eldikan,4136.048,108.907,0.0609832763671875,physical_screen,13838.72131147541,1157.1967213114754
pp_nav_00260,navigable,54,alaska_region,daxunhyuu,1397.8045000000002,133.4115,0.2580238342285156,physical_screen,1097.388888888889,1149.888888888889
pp_nav_00261,navigable,81,west_siberia_region,upper_ob,5280.415,2176.464,0.0,physical_screen,11211.666666666666,1146.5
pp_nav_00262,navigable,73,west_siberia_region,chamcha,4366.918,589.894,0.3421273207982468,physical_screen,12909.1875,1151.6875
pp_nav_00263,navigable,82,west_siberia_region,nyuya,4397.691,585.903,0.0,physical_screen,12977.458333333334,1154.0416666666667
pp_nav_00264,improvable,81,alaska_region,nahanni,1934.7585,555.3795,0.50638427734375,physical_screen,2068.4791666666665,1162.8958333333333
pp_nav_00265,navigable,85,east_siberia_region,sanyyakhtakh,7219.630999999999,770.718,0.0,physical_screen,13352.020833333334,1149.0416666666667
pp_nav_00266,navigable,81,east_siberia_region,balagannakh,7153.706,777.25,0.16199798583984376,physical_screen,13211.833333333334,1151.0
pp_nav_00267,navigable,78,alaska_region,klewi,3447.484,2035.981,0.03531300234575403,physical_screen,2563.5416666666665,1159.75
pp_nav_00268,navigable,125,east_siberia_region,marxa,7155.832,767.807,0.0,physical_screen,13303.692307692309,1153.0
pp_nav_00269,navigable,81,west_siberia_region,upper_ob,5251.458,2181.681,0.1714668741692829,physical_screen,11239.041666666666,1162.875
pp_nav_00270,navigable,91,east_siberia_region,balagannakh,7153.98,770.5985000000001,0.0,physical_screen,13250.6875,1154.4375
pp_nav_00271,improvable,95,east_siberia_region,balagannakh,5205.64,638.816,0.45740623416179815,physical_screen,13185.666666666666,1168.298245614035
pp_nav_00272,improvable,79,west_siberia_region,tinnaya,4678.688,599.893,1.4171905517578125,physical_screen,13010.229166666666,1169.2708333333333
pp_nav_00273,navigable,78,west_siberia_region,irtysh,2571.235,1463.403,0.0,physical_screen,10868.625,1173.7083333333333
pp_nav_00274,navigable,75,east_siberia_region,eldikan,4110.739,109.115,0.0,physical_screen,13819.770833333334,1167.4375
pp_nav_00275,navigable,37,west_siberia_region,sulomay,8653.544,2535.077,0.25256004333496096,physical_screen,11792.25,1169.5
pp_nav_00276,navigable,74,west_siberia_region,khamra,4351.516,592.783,0.4552176320386475,physical_screen,12887.1875,1177.6875
pp_nav_00277,navigable,77,west_siberia_region,upper_ob,5185.726,2154.77,0.071783447265625,physical_screen,11264.625,1177.9791666666667
pp_nav_00278,navigable,79,alaska_region,klewi,3442.3925,2026.8980000000001,0.005435408012330968,physical_screen,2570.1666666666665,1176.1666666666667
pp_nav_00279,navigable,82,east_siberia_region,yunkyur,5188.469,642.764,0.132977294921875,physical_screen,13156.291666666666,1177.0833333333333
pp_nav_00280,navigable,75,west_siberia_region,tis_reka,8322.015,2421.808,0.20067520141601564,physical_screen,11806.875,1185.625
pp_nav_00281,improvable,77,alaska_region,ford_liard,1763.902,403.376,0.48678741455078123,physical_screen,2057.3958333333335,1188.2708333333333
pp_nav_00282,navigable,73,east_siberia_region,daban,5137.135,630.8515,0.032464599609375,physical_screen,13122.729166666666,1186.2708333333333
pp_nav_00283,navigable,76,west_siberia_region,patom,5063.747,630.265,0.1075103759765625,physical_screen,13032.041666666666,1195.4583333333333
pp_nav_00284,navigable,76,west_siberia_region,yukonda,2567.9225,1461.441,0.0,physical_screen,10869.125,1194.375
pp_nav_00285,navigable,76,scandinavian_region,kongsvinger,603.095,136.519,0.2564940185093969,physical_screen,8202.791666666666,1200.125
pp_nav_00286,navigable,76,west_siberia_region,upper_ob,5145.049,2138.122,0.218609619140625,physical_screen,11283.782608695652,1195.5869565217392
pp_nav_00287,navigable,79,alaska_region,klewi,3437.881,2014.429,0.004388427734375,physical_screen,2593.5833333333335,1197.0416666666667
pp_nav_00288,navigable,71,west_siberia_region,khamra,4311.449,599.949,0.0,physical_screen,12862.854166666666,1201.3541666666667
pp_nav_00289,navigable,77,alaska_region,ozanna,682.543,120.44,0.0,physical_screen,1870.8333333333333,1202.625
pp_nav_00290,navigable,82,west_siberia_region,tis_reka,8166.668,2364.283,0.0,physical_screen,11823.895833333334,1216.1041666666667
pp_nav_00291,improvable,91,east_siberia_region,daban,5129.043,636.756,1.8199462160541817,physical_screen,13093.10909090909,1208.1090909090908
pp_nav_00292,improvable,80,russian_region,neva,2553.242,2130.543,0.4810587673747669,physical_screen,9080.104166666666,1208.4791666666667
pp_nav_00293,improvable,48,alaska_region,ozanna,569.812,105.321,0.74041748046875,physical_screen,1849.0344827586207,1207.103448275862
pp_nav_00294,improvable,60,alaska_region,ford_liard,1725.985,395.489,0.3962799072265625,physical_screen,2048.102564102564,1217.2307692307693
pp_nav_00295,barrier,82,alaska_region,ozanna,689.6865,122.4645,2.51739501953125,physical_screen,1891.0625,1217.1458333333333
pp_nav_00296,navigable,78,ural_region,solikamsk,835.9325,229.4305,0.12314095993170092,physical_screen,10266.583333333334,1220.0416666666667
pp_nav_00297,navigable,80,west_siberia_region,macha,5115.331,637.795,0.0,physical_screen,13061.270833333334,1214.2291666666667
pp_nav_00298,navigable,81,alaska_region,tethul,3434.65,2008.121,0.19481403145165618,physical_screen,2612.625,1222.75
pp_nav_00299,navigable,80,west_siberia_region,yukonda,2555.46,1473.166,0.06990535877398925,physical_screen,10861.166666666666,1216.0833333333333
pp_nav_00300,navigable,78,west_siberia_region,upper_ob,5095.155,2142.313,0.0,physical_screen,11296.5,1223.25
pp_nav_00301,navigable,45,west_siberia_region,nazimovo,8166.668,2364.033,0.057483673095703125,physical_screen,11820.444444444445,1219.6296296296296
pp_nav_00302,navigable,79,west_siberia_region,khamra,4295.126,614.9545,0.0,physical_screen,12835.25,1220.875
pp_nav_00303,improvable,76,scandinavian_region,moss,635.524,152.087,1.097397635289146,physical_screen,8198.770833333334,1231.8958333333333
pp_nav_00304,improvable,79,alaska_region,ford_liard,1232.577,199.664,1.1374637526474887,physical_screen,2025.7708333333333,1222.3958333333333
pp_nav_00305,improvable,81,alaska_region,tsay_iona,1056.624,174.203,0.66253662109375,physical_screen,1919.875,1228.6041666666667
pp_nav_00306,navigable,93,west_siberia_region,yukonda,2380.974,1334.26,0.06635021274971888,physical_screen,10835.267857142857,1235.5892857142858
pp_nav_00307,navigable,32,alaska_region,ford_liard,1225.208,198.827,0.0,physical_screen,2009.15,1233.65
pp_nav_00308,navigable,71,west_siberia_region,peledui,2377.7664999999997,343.018,0.22191185190194296,physical_screen,12817.375,1239.2916666666667
pp_nav_00309,navigable,75,alaska_region,akokpaq,614.4265,354.9815,0.2543186187744141,physical_screen,524.8958333333334,1242.3958333333333
pp_nav_00310,navigable,75,russian_region,lyuban,625.153,289.513,0.01681536879253931,physical_screen,9143.291666666666,1248.0
pp_nav_00311,navigable,76,west_siberia_region,tis_reka,8099.832,2365.067,0.16090506940087995,physical_screen,11840.791666666666,1245.7083333333333
pp_nav_00312,navigable,73,west_siberia_region,upper_ob,5097.515,2138.607,0.0,physical_screen,11318.976744186046,1239.4418604651162
pp_nav_00313,navigable,94,alaska_region,tsay_iona,1108.048,186.786,0.0,physical_screen,1953.8727272727272,1241.490909090909
pp_nav_00314,navigable,78,ural_region,usolye,932.946,249.009,0.0,physical_screen,10264.354166666666,1246.875
pp_nav_00315,navigable,67,west_siberia_region,upper_ob,4834.419,1901.543,0.00634717903872939,physical_screen,11341.121951219513,1248.219512195122
pp_nav_00316,navigable,81,alaska_region,tsay_iona,1125.2604999999999,188.5755,0.0,physical_screen,1987.9166666666667,1249.4583333333333
pp_nav_00317,navigable,74,west_siberia_region,witym,2352.474,338.257,0.0,physical_screen,12820.645833333334,1259.8541666666667
pp_nav_00318,improvable,82,alaska_region,yaakwdaat,802.999,94.601,0.9412783622741699,physical_screen,1391.6304347826087,1256.3478260869565
pp_nav_00319,navigable,33,scandinavian_region,moss,652.909,169.474,0.07813549041748047,physical_screen,8192.952380952382,1253.952380952381
pp_nav_00320,navigable,97,west_siberia_region,turtas,2370.828,1312.305,0.0,physical_screen,10824.283333333333,1262.9833333333333
pp_nav_00321,navigable,77,west_siberia_region,vitim,1552.57,226.039,0.0,physical_screen,12796.4375,1256.6041666666667
pp_nav_00322,navigable,82,alaska_region,aguyaq,699.203,415.761,0.13915957925642647,physical_screen,506.7083333333333,1270.0833333333333
pp_nav_00323,navigable,90,alaska_region,kai_theli_ke_hot_inne,3423.052,1961.199,0.18187277184832706,physical_screen,2615.4363636363637,1269.2727272727273
pp_nav_00324,navigable,50,ural_region,yusva,974.854,259.515,0.00119171142578125,physical_screen,10249.034482758621,1266.1379310344828
pp_nav_00325,navigable,43,west_siberia_region,upper_ob,4877.93,1944.511,0.0,physical_screen,11364.384615384615,1261.9615384615386
pp_nav_00326,navigable,74,west_siberia_region,yukte,1540.703,222.109,0.3497222900390625,physical_screen,12769.645833333334,1270.1458333333333
pp_nav_00327,navigable,43,west_siberia_region,kiya,8034.384,2426.794,0.0,physical_screen,11857.8,1265.2
pp_nav_00328,navigable,61,alaska_region,aguyaq,714.533,436.201,0.21576201915740967,physical_screen,486.390243902439,1273.9512195121952
pp_nav_00329,navigable,74,russian_region,chudovo,601.388,278.623,0.035265009024754955,physical_screen,9131.791666666666,1280.2916666666667
pp_nav_00330,improvable,79,alaska_region,mikkwa,2151.925,771.018,1.2237566251355876,physical_screen,2541.375,1281.3333333333333
pp_nav_00331,navigable,78,alaska_region,kai_theli_ke_hot_inne,2214.317,800.42,0.0,physical_screen,2594.2708333333335,1275.7708333333333
pp_nav_00332,navigable,76,west_siberia_region,qashliq,2248.755,1172.297,0.01425216884565451,physical_screen,10818.375,1284.375
pp_nav_00333,navigable,81,west_siberia_region,kamensk,7779.072,2427.998,0.24269318962460767,physical_screen,11874.1875,1282.8125
pp_nav_00334,navigable,89,west_siberia_region,witym,2316.1935,331.6565,0.3036163330078125,physical_screen,12828.538461538461,1285.3076923076924
pp_nav_00335,navigable,82,west_siberia_region,kezhma,3540.28,1481.7595000000001,0.2350860595703125,physical_screen,12293.833333333334,1281.0
pp_nav_00336,navigable,92,west_siberia_region,kezhma,3526.61,1512.906,0.15868520441719164,physical_screen,12334.33962264151,1279.1698113207547
