from,to,state,cost_profile,shore
pp_nav_00244,pp_nav_00262,navigable,navigable,False
pp_nav_00244,kuzmovka,navigable,navigable,True
pp_nav_00245,pp_nav_00268,improvable,improvable,False
pp_nav_00245,yarensk,navigable,navigable,True
pp_nav_00246,qipcarpak,improvable,improvable,True
pp_nav_00247,pp_nav_00269,improvable,improvable,False
pp_nav_00247,fort_simpson,improvable,improvable,True
pp_nav_00248,tovisq_ol,barrier,barrier,True
pp_nav_00249,pp_nav_00259,barrier,barrier,False
pp_nav_00249,poligus,navigable,difficult,True
pp_nav_00250,pelly_faro,barrier,barrier,True
pp_nav_00251,pp_nav_00267,navigable,difficult,False
pp_nav_00251,khanda,navigable,difficult,True
pp_nav_00251,chymnaii,navigable,difficult,True
pp_nav_00252,krasny_bor,navigable,navigable,True
pp_nav_00252,verkhnyaya_toyma,navigable,navigable,True
pp_nav_00253,pp_nav_00260,navigable,navigable,False
pp_nav_00253,pp_nav_00265,navigable,navigable,False
pp_nav_00253,bakhtinsky,navigable,navigable,True
pp_nav_00254,yendyr,improvable,improvable,True
pp_nav_00254,bardak,improvable,improvable,True
pp_nav_00255,pp_nav_00272,navigable,difficult,False
pp_nav_00255,tyokhtyur,navigable,difficult,True
pp_nav_00255,zhatai,navigable,difficult,True
pp_nav_00256,pp_nav_00260,navigable,navigable,False
pp_nav_00256,pp_nav_00262,navigable,navigable,False
pp_nav_00256,kuzmovka,navigable,navigable,True
pp_nav_00256,bakhtinsky,navigable,navigable,True
pp_nav_00257,mayya,improvable,improvable,True
pp_nav_00257,zhatai,improvable,improvable,True
pp_nav_00258,jean_marie_river,improvable,improvable,True
pp_nav_00259,pp_nav_00274,barrier,barrier,False
pp_nav_00259,poligus,barrier,barrier,True
pp_nav_00259,baykit,barrier,barrier,True
pp_nav_00260,bakhtinsky,navigable,navigable,True
pp_nav_00261,pp_nav_00273,improvable,improvable,False
pp_nav_00261,verkhnyaya_toyma,improvable,improvable,True
pp_nav_00261,uftyuga,improvable,improvable,True
pp_nav_00262,kuzmovka,navigable,navigable,True
pp_nav_00262,bakhtinsky,navigable,navigable,True
pp_nav_00263,k_enakatnu,navigable,navigable,True
pp_nav_00264,deloy_chet,navigable,navigable,True
pp_nav_00265,pp_nav_00277,navigable,navigable,False
pp_nav_00265,bakhtinsky,navigable,navigable,True
pp_nav_00265,siberia_bor,navigable,navigable,True
pp_nav_00266,pp_nav_00288,navigable,navigable,False
pp_nav_00266,yendyr,navigable,navigable,True
pp_nav_00267,khanda,navigable,difficult,True
pp_nav_00268,yarensk,improvable,improvable,True
pp_nav_00268,uftyuga,improvable,improvable,True
pp_nav_00269,pp_nav_00275,improvable,improvable,False
pp_nav_00269,fort_simpson,improvable,improvable,True
pp_nav_00270,pp_nav_00281,navigable,navigable,False
pp_nav_00270,kakisa,navigable,navigable,True
pp_nav_00271,pp_nav_00295,improvable,improvable,False
pp_nav_00271,klutina,improvable,improvable,True
pp_nav_00271,chitina,improvable,improvable,True
pp_nav_00272,pp_nav_00282,navigable,difficult,False
pp_nav_00272,tyokhtyur,navigable,difficult,True
pp_nav_00272,charang,navigable,difficult,True
pp_nav_00273,pp_nav_00301,navigable,navigable,False
pp_nav_00273,veliky_ustyug,navigable,navigable,True
pp_nav_00273,koryazhma,navigable,navigable,True
pp_nav_00273,uftyuga,navigable,navigable,True
pp_nav_00273,pyras,navigable,navigable,True
pp_nav_00274,pp_nav_00290,improvable,improvable,False
pp_nav_00274,baykit,navigable,difficult,True
pp_nav_00275,fort_simpson,navigable,navigable,True
pp_nav_00276,kakisa,navigable,navigable,True
pp_nav_00276,tucho,navigable,navigable,True
pp_nav_00277,pp_nav_00310,improvable,improvable,False
pp_nav_00277,siberia_bor,navigable,navigable,True
pp_nav_00277,sulomay,navigable,navigable,True
pp_nav_00278,irtysh,navigable,navigable,True
pp_nav_00279,pp_nav_00283,navigable,navigable,False
pp_nav_00279,surgut,navigable,navigable,True
pp_nav_00280,kakisa,navigable,navigable,True
pp_nav_00280,jean_marie_river,navigable,navigable,True
pp_nav_00281,kakisa,navigable,navigable,True
pp_nav_00282,pp_nav_00291,navigable,difficult,False
pp_nav_00282,tit_ary,navigable,difficult,True
pp_nav_00282,ulakhan_an,navigable,difficult,True
pp_nav_00282,charang,navigable,difficult,True
pp_nav_00283,pp_nav_00285,navigable,navigable,False
pp_nav_00283,surgut,navigable,navigable,True
pp_nav_00284,pp_nav_00288,navigable,navigable,False
pp_nav_00284,pp_nav_00298,navigable,navigable,False
pp_nav_00284,yendyr,navigable,navigable,True
pp_nav_00284,irtysh,navigable,navigable,True
pp_nav_00285,pp_nav_00286,navigable,navigable,False
pp_nav_00285,surgut,navigable,navigable,True
pp_nav_00286,pp_nav_00292,navigable,navigable,False
pp_nav_00286,surgut,navigable,navigable,True
pp_nav_00286,megion,navigable,navigable,True
pp_nav_00287,baykit,barrier,barrier,True
pp_nav_00288,yendyr,navigable,navigable,True
pp_nav_00289,krasny_bor,navigable,navigable,True
pp_nav_00289,veliky_ustyug,navigable,navigable,True
pp_nav_00289,koryazhma,navigable,navigable,True
pp_nav_00290,baykit,improvable,improvable,True
pp_nav_00290,turama,improvable,improvable,True
pp_nav_00291,pp_nav_00297,navigable,difficult,False
pp_nav_00291,tit_ary,navigable,difficult,True
pp_nav_00291,yedey,navigable,difficult,True
pp_nav_00292,pp_nav_00299,navigable,navigable,False
pp_nav_00292,megion,navigable,navigable,True
pp_nav_00293,pp_nav_00304,navigable,navigable,False
pp_nav_00293,megion,navigable,navigable,True
pp_nav_00294,tumul,navigable,difficult,True
pp_nav_00294,pp_nav_00314,improvable,improvable,False
pp_nav_00295,pp_nav_00315,navigable,difficult,False
pp_nav_00295,chitina,navigable,difficult,True
pp_nav_00296,pp_nav_00303,improvable,improvable,False
pp_nav_00296,ostrechiny,navigable,navigable,True
pp_nav_00297,pp_nav_00308,improvable,improvable,False
pp_nav_00297,yedey,navigable,difficult,True
pp_nav_00298,pp_nav_00306,navigable,navigable,False
pp_nav_00298,yendyr,navigable,navigable,True
pp_nav_00298,irtysh,navigable,navigable,True
pp_nav_00299,pp_nav_00307,navigable,navigable,False
pp_nav_00299,megion,navigable,navigable,True
pp_nav_00300,baykit,navigable,difficult,True
pp_nav_00300,turama,navigable,difficult,True
pp_nav_00301,veliky_ustyug,navigable,navigable,True
pp_nav_00302,korela,navigable,navigable,True
pp_nav_00302,jaskis,navigable,navigable,True
pp_nav_00303,pp_nav_00305,improvable,improvable,False
pp_nav_00303,ostrechiny,improvable,improvable,True
pp_nav_00303,vazhiny,improvable,improvable,True
pp_nav_00304,pp_nav_00307,navigable,navigable,False
pp_nav_00304,pp_nav_00316,navigable,navigable,False
pp_nav_00304,upper_ob,navigable,navigable,True
pp_nav_00304,megion,navigable,navigable,True
pp_nav_00305,lodenoye_pole,navigable,navigable,True
pp_nav_00305,vazhiny,navigable,navigable,True
pp_nav_00305,olonets,navigable,navigable,True
pp_nav_00306,pp_nav_00322,navigable,navigable,False
pp_nav_00306,irtysh,navigable,navigable,True
pp_nav_00307,megion,navigable,navigable,True
pp_nav_00308,yedey,improvable,improvable,True
pp_nav_00309,pp_nav_00323,navigable,navigable,False
pp_nav_00309,klewi,navigable,navigable,True
pp_nav_00309,tu_nedhe,navigable,navigable,True
pp_nav_00310,pp_nav_00332,improvable,improvable,False
pp_nav_00310,selo_yartsevo,improvable,improvable,True
pp_nav_00310,sulomay,improvable,improvable,True
pp_nav_00311,mamterilleq,navigable,navigable,True
pp_nav_00312,nahanni,navigable,navigable,True
pp_nav_00313,pp_nav_00317,navigable,difficult,False
pp_nav_00313,pp_nav_00318,navigable,difficult,False
pp_nav_00313,lensk,navigable,difficult,True
pp_nav_00313,nyuya,navigable,difficult,True
pp_nav_00313,chamcha,navigable,difficult,True
pp_nav_00314,tumul,improvable,improvable,True
pp_nav_00314,pp_nav_00335,improvable,improvable,False
pp_nav_00314,eldikan,improvable,improvable,True
pp_nav_00315,daxunhyuu,navigable,difficult,True
pp_nav_00315,chitina,navigable,difficult,True
pp_nav_00316,pp_nav_00325,navigable,navigable,False
pp_nav_00316,upper_ob,navigable,navigable,True
pp_nav_00317,pp_nav_00333,navigable,difficult,False
pp_nav_00317,lensk,navigable,difficult,True
pp_nav_00317,chamcha,navigable,difficult,True
pp_nav_00318,pp_nav_00330,improvable,improvable,False
pp_nav_00318,nyuya,navigable,difficult,True
pp_nav_00319,pp_nav_00342,barrier,barrier,False
pp_nav_00319,nahanni,improvable,improvable,True
pp_nav_00320,pp_nav_00327,navigable,difficult,False
pp_nav_00320,sanyyakhtakh,navigable,difficult,True
pp_nav_00321,pp_nav_00326,navigable,difficult,False
pp_nav_00321,pp_nav_00329,navigable,difficult,False
pp_nav_00321,balagannakh,navigable,difficult,True
pp_nav_00322,pp_nav_00341,navigable,navigable,False
pp_nav_00322,yukonda,navigable,navigable,True
pp_nav_00322,irtysh,navigable,navigable,True
pp_nav_00323,pp_nav_00336,navigable,navigable,False
pp_nav_00323,klewi,navigable,navigable,True
pp_nav_00323,deskenetlata,navigable,navigable,True
pp_nav_00324,pp_nav_00327,navigable,difficult,False
pp_nav_00324,pp_nav_00328,navigable,difficult,False
pp_nav_00324,sanyyakhtakh,navigable,difficult,True
pp_nav_00324,marxa,navigable,difficult,True
pp_nav_00325,pp_nav_00334,navigable,navigable,False
pp_nav_00325,upper_ob,navigable,navigable,True
pp_nav_00326,pp_nav_00328,navigable,difficult,False
pp_nav_00326,marxa,navigable,difficult,True
pp_nav_00326,balagannakh,navigable,difficult,True
pp_nav_00327,sanyyakhtakh,navigable,difficult,True
pp_nav_00328,marxa,navigable,difficult,True
pp_nav_00329,pp_nav_00337,navigable,difficult,False
pp_nav_00329,pp_nav_00338,barrier,barrier,False
pp_nav_00329,yunkyur,navigable,difficult,True
pp_nav_00329,balagannakh,navigable,difficult,True
pp_nav_00329,olekma,navigable,difficult,True
pp_nav_00330,pp_nav_00345,improvable,improvable,False
pp_nav_00330,tinnaya,improvable,improvable,True
pp_nav_00330,nyuya,improvable,improvable,True
pp_nav_00331,pp_nav_00335,navigable,difficult,False
pp_nav_00331,pp_nav_00340,navigable,difficult,False
pp_nav_00331,eldikan,navigable,difficult,True
pp_nav_00331,ust_maia,navigable,difficult,True
pp_nav_00332,pp_nav_00346,improvable,improvable,False
pp_nav_00332,sulomay,improvable,improvable,True
pp_nav_00333,khamra,navigable,difficult,True
pp_nav_00333,pp_nav_00350,navigable,difficult,False
pp_nav_00333,lensk,navigable,difficult,True
pp_nav_00334,pp_nav_00348,navigable,navigable,False
pp_nav_00334,upper_ob,navigable,navigable,True
pp_nav_00335,eldikan,navigable,difficult,True
pp_nav_00336,pp_nav_00349,navigable,navigable,False
pp_nav_00336,klewi,navigable,navigable,True
pp_nav_00337,pp_nav_00343,navigable,difficult,False
pp_nav_00337,yunkyur,navigable,difficult,True
pp_nav_00338,balagannakh,barrier,barrier,True
pp_nav_00338,olekma,barrier,barrier,True
pp_nav_00339,kwigillinok_coast,navigable,navigable,False
pp_nav_00339,iiq,navigable,navigable,True
pp_nav_00340,ust_maia,navigable,difficult,True
pp_nav_00341,pp_nav_00351,navigable,navigable,False
pp_nav_00341,yukonda,navigable,navigable,True
pp_nav_00341,irtysh,navigable,navigable,True
pp_nav_00342,pp_nav_00356,barrier,barrier,False
pp_nav_00342,nahanni,barrier,barrier,True
pp_nav_00342,ford_liard,barrier,barrier,True
pp_nav_00343,pp_nav_00353,improvable,improvable,False
pp_nav_00343,yunkyur,navigable,difficult,True
pp_nav_00343,daban,navigable,difficult,True
pp_nav_00344,kwigillinok_coast,navigable,navigable,False
pp_nav_00344,iiq,navigable,navigable,True
pp_nav_00345,pp_nav_00359,navigable,difficult,False
pp_nav_00345,macha,navigable,difficult,True
pp_nav_00345,tinnaya,navigable,difficult,True
pp_nav_00345,patom,navigable,difficult,True
pp_nav_00346,pp_nav_00365,navigable,navigable,False
pp_nav_00346,tis_reka,navigable,navigable,True
pp_nav_00346,sulomay,navigable,navigable,True
pp_nav_00347,pp_nav_00366,improvable,improvable,False
pp_nav_00347,kongsvinger,navigable,navigable,True
pp_nav_00347,trogstad,navigable,navigable,True
pp_nav_00347,hamar,navigable,navigable,True
pp_nav_00347,ski,navigable,navigable,True
pp_nav_00347,eidsvoll,navigable,navigable,True
pp_nav_00348,pp_nav_00361,navigable,navigable,False
pp_nav_00348,upper_ob,navigable,navigable,True
pp_nav_00349,pp_nav_00360,navigable,navigable,False
pp_nav_00349,klewi,navigable,navigable,True
pp_nav_00349,tethul,navigable,navigable,True
pp_nav_00350,khamra,navigable,difficult,True
pp_nav_00350,pp_nav_00364,barrier,barrier,False
pp_nav_00351,pp_nav_00368,navigable,navigable,False
pp_nav_00351,turtas,navigable,navigable,True
pp_nav_00351,yukonda,navigable,navigable,True
pp_nav_00351,irtysh,navigable,navigable,True
pp_nav_00352,pp_nav_00355,improvable,improvable,False
pp_nav_00352,pp_nav_00357,barrier,barrier,False
pp_nav_00352,ozanna,navigable,navigable,True
pp_nav_00353,pp_nav_00369,improvable,improvable,False
pp_nav_00353,macha,improvable,improvable,True
pp_nav_00353,daban,improvable,improvable,True
pp_nav_00354,oreshek,improvable,improvable,True
pp_nav_00354,neva,improvable,improvable,True
pp_nav_00355,tyagacho,improvable,improvable,True
pp_nav_00355,ozanna,improvable,improvable,True
pp_nav_00356,pp_nav_00373,improvable,improvable,False
pp_nav_00356,ford_liard,improvable,improvable,True
pp_nav_00357,pp_nav_00370,barrier,barrier,False
pp_nav_00357,ozanna,barrier,barrier,True
pp_nav_00358,pp_nav_00378,navigable,navigable,False
pp_nav_00358,solikamsk,navigable,navigable,True
pp_nav_00358,usolye,navigable,navigable,True
pp_nav_00358,cherdyn,navigable,navigable,True
pp_nav_00359,pp_nav_00369,improvable,improvable,False
pp_nav_00359,macha,navigable,difficult,True
pp_nav_00360,pp_nav_00380,navigable,navigable,False
pp_nav_00360,tethul,navigable,navigable,True
pp_nav_00361,pp_nav_00376,improvable,improvable,False
pp_nav_00361,upper_ob,navigable,navigable,True
pp_nav_00362,east_gulf_of_finland,improvable,improvable,False
pp_nav_00362,neva,improvable,improvable,True
pp_nav_00363,tis_reka,navigable,navigable,True
pp_nav_00363,nazimovo,navigable,navigable,True
pp_nav_00363,selo_yartsevo,navigable,navigable,True
pp_nav_00364,khamra,barrier,barrier,True
pp_nav_00364,pp_nav_00372,barrier,barrier,False
pp_nav_00364,peledui,barrier,barrier,True
pp_nav_00365,pp_nav_00385,navigable,navigable,False
pp_nav_00365,tis_reka,navigable,navigable,True
pp_nav_00365,nazimovo,navigable,navigable,True
pp_nav_00366,pp_nav_00387,improvable,improvable,False
pp_nav_00366,moss,improvable,improvable,True
pp_nav_00366,trogstad,improvable,improvable,True
pp_nav_00366,ski,improvable,improvable,True
pp_nav_00367,pp_nav_00373,improvable,improvable,False
pp_nav_00367,ford_liard,improvable,improvable,True
pp_nav_00368,pp_nav_00379,navigable,navigable,False
pp_nav_00368,turtas,navigable,navigable,True
pp_nav_00368,yukonda,navigable,navigable,True
pp_nav_00369,macha,improvable,improvable,True
pp_nav_00370,pp_nav_00377,improvable,improvable,False
pp_nav_00370,ozanna,improvable,improvable,True
pp_nav_00370,tsay_iona,improvable,improvable,True
pp_nav_00371,ford_liard,navigable,navigable,True
pp_nav_00372,pp_nav_00383,navigable,difficult,False
pp_nav_00372,pp_nav_00389,navigable,difficult,False
pp_nav_00372,peledui,navigable,difficult,True
pp_nav_00372,witym,navigable,difficult,True
pp_nav_00372,vitim,navigable,difficult,True
pp_nav_00373,ford_liard,navigable,navigable,True
pp_nav_00374,pp_nav_00390,navigable,navigable,False
pp_nav_00374,akokpaq,navigable,navigable,True
pp_nav_00375,staraya_ladoga,navigable,navigable,True
pp_nav_00375,pp_nav_00396,navigable,navigable,False
pp_nav_00375,lyuban,navigable,navigable,True
pp_nav_00375,chudovo,navigable,navigable,True
pp_nav_00375,soltsy_kirishi,navigable,navigable,True
pp_nav_00376,pp_nav_00381,improvable,improvable,False
pp_nav_00376,upper_ob,improvable,improvable,True
pp_nav_00377,pp_nav_00384,navigable,navigable,False
pp_nav_00377,tsay_iona,navigable,navigable,True
pp_nav_00378,pp_nav_00392,navigable,navigable,False
pp_nav_00378,solikamsk,navigable,navigable,True
pp_nav_00378,usolye,navigable,navigable,True
pp_nav_00378,kizel,navigable,navigable,True
pp_nav_00379,turtas,navigable,navigable,True
pp_nav_00379,yukonda,navigable,navigable,True
pp_nav_00380,tethul,navigable,navigable,True
pp_nav_00381,upper_ob,navigable,navigable,True
pp_nav_00382,pp_nav_00384,navigable,navigable,False
pp_nav_00382,tsay_iona,navigable,navigable,True
pp_nav_00383,pp_nav_00402,navigable,difficult,False
pp_nav_00383,witym,navigable,difficult,True
pp_nav_00384,tsay_iona,navigable,navigable,True
pp_nav_00385,pp_nav_00397,navigable,navigable,False
pp_nav_00385,tis_reka,navigable,navigable,True
pp_nav_00385,kiya,navigable,navigable,True
pp_nav_00385,nazimovo,navigable,navigable,True
pp_nav_00386,gunaaxoo,improvable,improvable,True
pp_nav_00386,yaakwdaat,improvable,improvable,True
pp_nav_00387,borg,navigable,navigable,True
pp_nav_00387,moss,navigable,navigable,True
pp_nav_00388,pp_nav_00400,navigable,navigable,False
pp_nav_00388,pp_nav_00401,navigable,navigable,False
pp_nav_00388,turtas,navigable,navigable,True
pp_nav_00389,pp_nav_00394,navigable,difficult,False
pp_nav_00389,vitim,navigable,difficult,True
pp_nav_00390,pp_nav_00395,navigable,navigable,False
pp_nav_00390,akokpaq,navigable,navigable,True
pp_nav_00390,aguyaq,navigable,navigable,True
pp_nav_00391,pp_nav_00403,navigable,navigable,False
pp_nav_00391,tethul,navigable,navigable,True
pp_nav_00391,kai_theli_ke_hot_inne,navigable,navigable,True
pp_nav_00392,pp_nav_00412,navigable,navigable,False
pp_nav_00392,chyormoz,navigable,navigable,True
pp_nav_00392,yusva,navigable,navigable,True
pp_nav_00392,usolye,navigable,navigable,True
pp_nav_00392,dobryanka,navigable,navigable,True
pp_nav_00393,upper_ob,improvable,improvable,True
pp_nav_00394,pp_nav_00406,improvable,improvable,False
pp_nav_00394,vitim,navigable,difficult,True
pp_nav_00394,yukte,navigable,difficult,True
pp_nav_00395,kvichak_bay,navigable,navigable,False
pp_nav_00395,igushiq,navigable,navigable,True
pp_nav_00395,aguyaq,navigable,navigable,True
pp_nav_00396,pp_nav_00414,navigable,navigable,False
pp_nav_00396,chudovo,navigable,navigable,True
pp_nav_00397,pp_nav_00408,improvable,improvable,False
pp_nav_00397,kiya,navigable,navigable,True
pp_nav_00397,yeniseysk,navigable,navigable,True
pp_nav_00397,kamensk,navigable,navigable,True
pp_nav_00398,pp_nav_00407,improvable,improvable,False
pp_nav_00398,mikkwa,improvable,improvable,True
pp_nav_00398,kai_theli_ke_hot_inne,improvable,improvable,True
pp_nav_00399,pp_nav_00403,navigable,navigable,False
pp_nav_00399,kai_theli_ke_hot_inne,navigable,navigable,True
pp_nav_00400,turtas,navigable,navigable,True
pp_nav_00401,pp_nav_00410,navigable,navigable,False
pp_nav_00401,turtas,navigable,navigable,True
pp_nav_00401,qashliq,navigable,navigable,True
pp_nav_00402,witym,navigable,difficult,True
