from,to,state,cost_profile,shore
pp_nav_00523,pp_nav_00525,navigable,difficult,False
pp_nav_00523,baghdad,navigable,difficult,True
pp_nav_00523,dayr_aqul,navigable,difficult,True
pp_nav_00523,an_nil,navigable,difficult,True
pp_nav_00524,pp_nav_00531,navigable,navigable,False
pp_nav_00524,selkehatchie,navigable,navigable,True
pp_nav_00524,wimbee,navigable,navigable,True
pp_nav_00524,tybee,navigable,navigable,True
pp_nav_00524,ogeechee,navigable,navigable,True
pp_nav_00525,pp_nav_00529,navigable,difficult,False
pp_nav_00525,dayr_aqul,navigable,difficult,True
pp_nav_00525,an_nil,navigable,difficult,True
pp_nav_00525,numaniyyah,navigable,difficult,True
pp_nav_00526,pp_nav_00532,improvable,improvable,False
pp_nav_00526,gaoyou,improvable,improvable,True
pp_nav_00526,jiangdu,improvable,improvable,True
pp_nav_00527,pp_nav_00536,navigable,navigable,False
pp_nav_00527,tensas,navigable,navigable,True
pp_nav_00527,tunica,navigable,navigable,True
pp_nav_00528,pp_nav_00529,navigable,difficult,False
pp_nav_00528,pp_nav_00530,navigable,difficult,False
pp_nav_00528,dayr_aqul,navigable,difficult,True
pp_nav_00528,numaniyyah,navigable,difficult,True
pp_nav_00528,bakusaya,navigable,difficult,True
pp_nav_00528,wasit,navigable,difficult,True
pp_nav_00529,dayr_aqul,navigable,difficult,True
pp_nav_00529,numaniyyah,navigable,difficult,True
pp_nav_00530,pp_nav_00538,navigable,difficult,False
pp_nav_00530,bakusaya,navigable,difficult,True
pp_nav_00530,al_tib,navigable,difficult,True
pp_nav_00530,wasit,navigable,difficult,True
pp_nav_00531,wimbee,navigable,navigable,True
pp_nav_00531,ossabaw_sound,navigable,navigable,False
pp_nav_00531,tybee,navigable,navigable,True
pp_nav_00532,pp_nav_00533,improvable,improvable,False
pp_nav_00532,pp_nav_00537,improvable,improvable,False
pp_nav_00532,pp_nav_00540,improvable,improvable,False
pp_nav_00532,taixing,improvable,improvable,True
pp_nav_00532,dantu,improvable,improvable,True
pp_nav_00532,jiangdu,improvable,improvable,True
pp_nav_00533,pp_nav_00539,navigable,navigable,False
pp_nav_00533,jurong,navigable,navigable,True
pp_nav_00533,shangyuan,navigable,navigable,True
pp_nav_00533,luhe,navigable,navigable,True
pp_nav_00533,dantu,navigable,navigable,True
pp_nav_00533,yangzi,navigable,navigable,True
pp_nav_00533,jiangdu,navigable,navigable,True
pp_nav_00534,ossabaw_sound,navigable,navigable,False
pp_nav_00534,tybee,navigable,navigable,True
pp_nav_00534,ossabaw,navigable,navigable,True
pp_nav_00535,yicheng,navigable,navigable,True
pp_nav_00535,pp_nav_00541,navigable,navigable,False
pp_nav_00535,xiangyang,navigable,navigable,True
pp_nav_00535,fancheng,navigable,navigable,True
pp_nav_00535,gucheng,navigable,navigable,True
pp_nav_00536,pp_nav_00545,navigable,navigable,False
pp_nav_00536,tensas,navigable,navigable,True
pp_nav_00536,catahoula,navigable,navigable,True
pp_nav_00537,pp_nav_00542,improvable,improvable,False
pp_nav_00537,danyang,improvable,improvable,True
pp_nav_00537,dantu,improvable,improvable,True
pp_nav_00537,wujin,improvable,improvable,True
pp_nav_00538,pp_nav_00543,navigable,difficult,False
pp_nav_00538,abdas,navigable,difficult,True
pp_nav_00538,al_madar,navigable,difficult,True
pp_nav_00538,al_tib,navigable,difficult,True
pp_nav_00538,wasit,navigable,difficult,True
pp_nav_00539,pp_nav_00546,navigable,navigable,False
pp_nav_00539,wujiang_yingtian,navigable,navigable,True
pp_nav_00539,shangyuan,navigable,navigable,True
pp_nav_00539,jiangning,navigable,navigable,True
pp_nav_00539,hezhou_he,navigable,navigable,True
pp_nav_00539,dangtu,navigable,navigable,True
pp_nav_00540,taixing,navigable,navigable,True
pp_nav_00540,yantze_estuary,navigable,navigable,False
pp_nav_00540,dantu,navigable,navigable,True
pp_nav_00540,jiangyin,navigable,navigable,True
pp_nav_00540,wujin,navigable,navigable,True
pp_nav_00541,yicheng,navigable,navigable,True
pp_nav_00541,pp_nav_00550,navigable,navigable,False
pp_nav_00541,xiangyang,navigable,navigable,True
pp_nav_00541,fengle,navigable,navigable,True
pp_nav_00542,pp_nav_00552,navigable,navigable,False
pp_nav_00542,wuxian,navigable,navigable,True
pp_nav_00542,wuxi,navigable,navigable,True
pp_nav_00542,wujin,navigable,navigable,True
pp_nav_00543,pp_nav_00554,navigable,difficult,False
pp_nav_00543,abdas,navigable,difficult,True
pp_nav_00543,al_madar,navigable,difficult,True
pp_nav_00544,pp_nav_00551,navigable,navigable,False
pp_nav_00544,kisatchie,navigable,navigable,True
pp_nav_00544,calcasieu,navigable,navigable,True
pp_nav_00545,pp_nav_00551,navigable,navigable,False
pp_nav_00545,pp_nav_00555,navigable,navigable,False
pp_nav_00545,opelousa,navigable,navigable,True
pp_nav_00545,catahoula,navigable,navigable,True
pp_nav_00546,pp_nav_00557,navigable,navigable,False
pp_nav_00546,tongling,navigable,navigable,True
pp_nav_00546,hezhou_he,navigable,navigable,True
pp_nav_00546,fanchang,navigable,navigable,True
pp_nav_00546,wuwei,navigable,navigable,True
pp_nav_00546,wuhu,navigable,navigable,True
pp_nav_00546,dangtu,navigable,navigable,True
pp_nav_00547,pp_nav_00556,navigable,difficult,False
pp_nav_00547,gugera,navigable,difficult,True
pp_nav_00547,virkgarh,navigable,difficult,True
pp_nav_00547,talwandi,navigable,difficult,True
pp_nav_00547,lahore,navigable,difficult,True
pp_nav_00548,rosetta_mouth,navigable,navigable,False
pp_nav_00548,pp_nav_00561,navigable,navigable,False
pp_nav_00548,rashid,navigable,navigable,True
pp_nav_00548,damanhur,navigable,navigable,True
pp_nav_00548,el_burullus,navigable,navigable,True
pp_nav_00548,el_mahalla,navigable,navigable,True
pp_nav_00548,menouf,navigable,navigable,True
pp_nav_00548,fuwa,navigable,navigable,True
pp_nav_00549,pp_nav_00563,navigable,navigable,False
pp_nav_00549,damietta,navigable,navigable,True
pp_nav_00549,mansoura,navigable,navigable,True
pp_nav_00549,samanoud,navigable,navigable,True
pp_nav_00549,dakahla,navigable,navigable,True
pp_nav_00550,pp_nav_00567,navigable,navigable,False
pp_nav_00550,jingling,navigable,navigable,True
pp_nav_00550,shayang,navigable,navigable,True
pp_nav_00550,fengle,navigable,navigable,True
pp_nav_00550,zhongxiang,navigable,navigable,True
pp_nav_00550,shipai,navigable,navigable,True
pp_nav_00551,kisatchie,navigable,navigable,True
pp_nav_00551,opelousa,navigable,navigable,True
pp_nav_00551,catahoula,navigable,navigable,True
pp_nav_00552,pp_nav_00569,navigable,navigable,False
pp_nav_00552,wuxian,navigable,navigable,True
pp_nav_00552,jiaxing,navigable,navigable,True
pp_nav_00552,wujiang,navigable,navigable,True
pp_nav_00553,pp_nav_00561,navigable,navigable,False
pp_nav_00553,rashid,navigable,navigable,True
pp_nav_00553,damanhur,navigable,navigable,True
pp_nav_00553,ramsis,navigable,navigable,True
pp_nav_00553,alexandria,navigable,navigable,True
pp_nav_00554,pp_nav_00572,navigable,navigable,False
pp_nav_00554,abdas,navigable,navigable,True
pp_nav_00554,al_madar,navigable,navigable,True
pp_nav_00554,basra,navigable,navigable,True
pp_nav_00554,muhammerah,navigable,navigable,True
pp_nav_00554,hoveyzeh,navigable,navigable,True
pp_nav_00555,pp_nav_00566,navigable,navigable,False
pp_nav_00555,opelousa,navigable,navigable,True
pp_nav_00555,itihumma,navigable,navigable,True
pp_nav_00556,pp_nav_00565,navigable,navigable,False
pp_nav_00556,gugera,navigable,navigable,True
pp_nav_00556,dijkot,navigable,navigable,True
pp_nav_00556,jaranwala,navigable,navigable,True
pp_nav_00556,talwandi,navigable,navigable,True
pp_nav_00556,chichawatni,navigable,navigable,True
pp_nav_00557,pp_nav_00568,navigable,navigable,False
pp_nav_00557,guichi,navigable,navigable,True
pp_nav_00557,tongling,navigable,navigable,True
pp_nav_00557,wuwei,navigable,navigable,True
pp_nav_00557,zongyang,navigable,navigable,True
pp_nav_00558,pp_nav_00559,improvable,improvable,False
pp_nav_00558,pp_nav_00560,improvable,improvable,False
pp_nav_00558,wushan,improvable,improvable,True
pp_nav_00558,badong,improvable,improvable,True
pp_nav_00558,fengjie,improvable,improvable,True
pp_nav_00559,pp_nav_00564,improvable,improvable,False
pp_nav_00559,badong,improvable,improvable,True
pp_nav_00559,zigui,improvable,improvable,True
pp_nav_00559,yiling,improvable,improvable,True
pp_nav_00560,pp_nav_00562,improvable,improvable,False
pp_nav_00560,fengjie,improvable,improvable,True
pp_nav_00560,yunyang,improvable,improvable,True
pp_nav_00561,pp_nav_00576,navigable,navigable,False
pp_nav_00561,damanhur,navigable,navigable,True
pp_nav_00561,tarrana,navigable,navigable,True
pp_nav_00561,ramsis,navigable,navigable,True
pp_nav_00561,menouf,navigable,navigable,True
pp_nav_00561,kharibta,navigable,navigable,True
pp_nav_00562,pp_nav_00577,navigable,navigable,False
pp_nav_00562,yunyang,navigable,navigable,True
pp_nav_00562,wanzhou,navigable,navigable,True
pp_nav_00563,pp_nav_00576,navigable,navigable,False
pp_nav_00563,mansoura,navigable,navigable,True
pp_nav_00563,qalyub,navigable,navigable,True
pp_nav_00563,menouf,navigable,navigable,True
pp_nav_00563,samanoud,navigable,navigable,True
pp_nav_00563,kafr_saqr,navigable,navigable,True
pp_nav_00564,pp_nav_00581,navigable,navigable,False
pp_nav_00564,songzi,navigable,navigable,True
pp_nav_00564,yidu,navigable,navigable,True
pp_nav_00564,yiling,navigable,navigable,True
pp_nav_00565,pp_nav_00575,navigable,navigable,False
pp_nav_00565,tulamba,navigable,navigable,True
pp_nav_00565,dijkot,navigable,navigable,True
pp_nav_00565,chichawatni,navigable,navigable,True
pp_nav_00565,kamalia,navigable,navigable,True
pp_nav_00566,pp_nav_00585,navigable,navigable,False
pp_nav_00566,atchafalaya,navigable,navigable,True
pp_nav_00566,opelousa,navigable,navigable,True
pp_nav_00566,itihumma,navigable,navigable,True
pp_nav_00567,pp_nav_00578,navigable,navigable,False
pp_nav_00567,qianjiang,navigable,navigable,True
pp_nav_00567,yusha,navigable,navigable,True
pp_nav_00567,jingling,navigable,navigable,True
pp_nav_00567,shayang,navigable,navigable,True
pp_nav_00568,pp_nav_00583,navigable,navigable,False
pp_nav_00568,huaining,navigable,navigable,True
pp_nav_00568,guichi,navigable,navigable,True
pp_nav_00568,dongliu,navigable,navigable,True
pp_nav_00568,wangjiang,navigable,navigable,True
pp_nav_00568,zongyang,navigable,navigable,True
pp_nav_00569,haining,navigable,navigable,True
pp_nav_00569,jiaxing,navigable,navigable,True
pp_nav_00569,hangzhou,navigable,navigable,True
pp_nav_00569,chongde,navigable,navigable,True
pp_nav_00570,pp_nav_00571,navigable,navigable,False
pp_nav_00570,pp_nav_00574,navigable,navigable,False
pp_nav_00570,pp_nav_00579,navigable,navigable,False
pp_nav_00570,hanyang,navigable,navigable,True
pp_nav_00570,huanggang,navigable,navigable,True
pp_nav_00570,jiangxia,navigable,navigable,True
pp_nav_00570,wuchang,navigable,navigable,True
pp_nav_00570,huangpi,navigable,navigable,True
pp_nav_00571,pp_nav_00578,navigable,navigable,False
pp_nav_00571,hanyang,navigable,navigable,True
pp_nav_00571,yusha,navigable,navigable,True
pp_nav_00571,jiangxia,navigable,navigable,True
pp_nav_00571,hanchuan,navigable,navigable,True
pp_nav_00572,pp_nav_00584,navigable,difficult,False
pp_nav_00572,basra,navigable,navigable,True
pp_nav_00572,abadan,navigable,navigable,True
pp_nav_00572,zuwayr,navigable,navigable,True
pp_nav_00572,muhammerah,navigable,navigable,True
pp_nav_00573,pp_nav_00575,navigable,navigable,False
pp_nav_00573,pp_nav_00580,navigable,navigable,False
pp_nav_00573,tulamba,navigable,navigable,True
pp_nav_00573,shorkot,navigable,navigable,True
pp_nav_00573,multan,navigable,navigable,True
pp_nav_00573,kamalia,navigable,navigable,True
pp_nav_00574,pp_nav_00587,navigable,navigable,False
pp_nav_00574,daye,navigable,navigable,True
pp_nav_00574,huanggang,navigable,navigable,True
pp_nav_00574,qishui,navigable,navigable,True
pp_nav_00574,wuchang,navigable,navigable,True
pp_nav_00575,tulamba,navigable,navigable,True
pp_nav_00575,kamalia,navigable,navigable,True
pp_nav_00576,pp_nav_00588,navigable,navigable,False
pp_nav_00576,giza,navigable,navigable,True
pp_nav_00576,tarrana,navigable,navigable,True
pp_nav_00576,qalyub,navigable,navigable,True
pp_nav_00576,menouf,navigable,navigable,True
pp_nav_00577,pp_nav_00590,navigable,navigable,False
pp_nav_00577,shizhu,navigable,navigable,True
pp_nav_00577,fengdu,navigable,navigable,True
pp_nav_00577,linjiang,navigable,navigable,True
pp_nav_00577,wanzhou,navigable,navigable,True
pp_nav_00578,yusha,navigable,navigable,True
pp_nav_00578,jingling,navigable,navigable,True
pp_nav_00578,hanchuan,navigable,navigable,True
pp_nav_00579,pp_nav_00589,navigable,navigable,False
pp_nav_00579,hanyang,navigable,navigable,True
pp_nav_00579,xindi,navigable,navigable,True
pp_nav_00579,jiangxia,navigable,navigable,True
pp_nav_00579,jinkou,navigable,navigable,True
pp_nav_00579,jiayu,navigable,navigable,True
pp_nav_00580,pp_nav_00594,navigable,navigable,False
pp_nav_00580,kot_addu,navigable,navigable,True
pp_nav_00580,multan,navigable,navigable,True
pp_nav_00581,pp_nav_00582,navigable,navigable,False
pp_nav_00581,jiangling,navigable,navigable,True
pp_nav_00581,songzi,navigable,navigable,True
pp_nav_00581,zhijiang,navigable,navigable,True
pp_nav_00581,yidu,navigable,navigable,True
pp_nav_00582,pp_nav_00592,navigable,navigable,False
pp_nav_00582,gongan,navigable,navigable,True
pp_nav_00582,jiangling,navigable,navigable,True
pp_nav_00582,zhijiang,navigable,navigable,True
pp_nav_00583,pp_nav_00596,navigable,navigable,False
pp_nav_00583,pengze,navigable,navigable,True
pp_nav_00583,dongliu,navigable,navigable,True
pp_nav_00583,susong,navigable,navigable,True
pp_nav_00583,wangjiang,navigable,navigable,True
pp_nav_00584,kuwait_bay,navigable,difficult,False
pp_nav_00584,abadan,navigable,difficult,True
pp_nav_00585,pp_nav_00591,navigable,navigable,False
pp_nav_00585,bulbancha,navigable,navigable,True
pp_nav_00585,atchafalaya,navigable,navigable,True
pp_nav_00585,itihumma,navigable,navigable,True
pp_nav_00586,pp_nav_00595,navigable,navigable,False
pp_nav_00586,qiantang_estuary,navigable,navigable,False
pp_nav_00586,xiaoshan,navigable,navigable,True
pp_nav_00586,fuyang_hangzhou,navigable,navigable,True
pp_nav_00586,hangzhou,navigable,navigable,True
pp_nav_00586,tonglu,navigable,navigable,True
pp_nav_00587,pp_nav_00597,navigable,navigable,False
pp_nav_00587,daye,navigable,navigable,True
pp_nav_00587,guangji,navigable,navigable,True
pp_nav_00587,qichun,navigable,navigable,True
pp_nav_00587,ruichang,navigable,navigable,True
pp_nav_00587,qishui,navigable,navigable,True
pp_nav_00587,yongxing_xingguo,navigable,navigable,True
pp_nav_00588,pp_nav_00603,navigable,difficult,False
pp_nav_00588,giza,navigable,navigable,True
pp_nav_00588,atfih,navigable,navigable,True
pp_nav_00588,beni_suef,navigable,navigable,True
pp_nav_00588,qalyub,navigable,navigable,True
pp_nav_00588,cairo,navigable,navigable,True
pp_nav_00589,pp_nav_00601,navigable,navigable,False
pp_nav_00589,linxiang,navigable,navigable,True
pp_nav_00589,xindi,navigable,navigable,True
pp_nav_00589,puqi,navigable,navigable,True
pp_nav_00589,jiayu,navigable,navigable,True
pp_nav_00590,pp_nav_00599,navigable,navigable,False
pp_nav_00590,fengdu,navigable,navigable,True
pp_nav_00590,fuzhou_sichuan,navigable,navigable,True
pp_nav_00591,pp_nav_00593,navigable,navigable,False
pp_nav_00591,bulbancha,navigable,navigable,True
pp_nav_00592,pp_nav_00600,navigable,navigable,False
pp_nav_00592,gongan,navigable,navigable,True
pp_nav_00592,jiangling,navigable,navigable,True
pp_nav_00592,shishou,navigable,navigable,True
pp_nav_00592,huarong,navigable,navigable,True
pp_nav_00592,jianli,navigable,navigable,True
pp_nav_00593,biloxi_bay,navigable,navigable,False
pp_nav_00593,bulbancha,navigable,navigable,True
pp_nav_00594,pp_nav_00605,navigable,navigable,False
pp_nav_00594,kot_addu,navigable,navigable,True
pp_nav_00594,uch,navigable,navigable,True
pp_nav_00594,sitpur,navigable,navigable,True
pp_nav_00594,multan,navigable,navigable,True
pp_nav_00594,jalalpur_pirwala,navigable,navigable,True
pp_nav_00595,lanxi,navigable,navigable,True
pp_nav_00595,jiande,navigable,navigable,True
pp_nav_00595,fuyang_hangzhou,navigable,navigable,True
pp_nav_00595,tonglu,navigable,navigable,True
pp_nav_00596,pp_nav_00597,navigable,navigable,False
pp_nav_00596,pp_nav_00602,navigable,navigable,False
pp_nav_00596,dehua_jiujiang,navigable,navigable,True
pp_nav_00596,huangmei,navigable,navigable,True
pp_nav_00596,hukou,navigable,navigable,True
pp_nav_00596,pengze,navigable,navigable,True
pp_nav_00596,susong,navigable,navigable,True
pp_nav_00597,dehua_jiujiang,navigable,navigable,True
pp_nav_00597,huangmei,navigable,navigable,True
pp_nav_00597,guangji,navigable,navigable,True
pp_nav_00597,ruichang,navigable,navigable,True
pp_nav_00598,pp_nav_00599,navigable,navigable,False
pp_nav_00598,banan,navigable,navigable,True
pp_nav_00598,bishan,navigable,navigable,True
pp_nav_00598,baxian,navigable,navigable,True
pp_nav_00599,banan,navigable,navigable,True
pp_nav_00599,changshou_changshou,navigable,navigable,True
pp_nav_00599,baxian,navigable,navigable,True
pp_nav_00599,fuzhou_sichuan,navigable,navigable,True
pp_nav_00600,pp_nav_00601,navigable,navigable,False
pp_nav_00600,pp_nav_00604,navigable,navigable,False
pp_nav_00600,baling,navigable,navigable,True
pp_nav_00600,huarong,navigable,navigable,True
pp_nav_00600,jianli,navigable,navigable,True
pp_nav_00601,baling,navigable,navigable,True
pp_nav_00601,linxiang,navigable,navigable,True
pp_nav_00601,xindi,navigable,navigable,True
pp_nav_00601,jianli,navigable,navigable,True
pp_nav_00602,pp_nav_00608,navigable,navigable,False
pp_nav_00602,duchang,navigable,navigable,True
pp_nav_00602,xinjian,navigable,navigable,True
pp_nav_00602,xingzi,navigable,navigable,True
pp_nav_00603,pp_nav_00607,navigable,difficult,False
pp_nav_00603,atfih,navigable,difficult,True
pp_nav_00603,beni_suef,navigable,difficult,True
pp_nav_00603,sharuna,navigable,difficult,True
pp_nav_00603,el_bahnasa,navigable,difficult,True
pp_nav_00604,pp_nav_00609,navigable,navigable,False
pp_nav_00604,baling,navigable,navigable,True
pp_nav_00604,xiangyin,navigable,navigable,True
pp_nav_00604,jianli,navigable,navigable,True
pp_nav_00605,pp_nav_00606,navigable,navigable,False
pp_nav_00605,derawar,navigable,navigable,True
pp_nav_00605,uch,navigable,navigable,True
pp_nav_00605,mithankot,navigable,navigable,True
pp_nav_00605,sitpur,navigable,navigable,True
pp_nav_00605,aror,navigable,navigable,True
pp_nav_00606,pp_nav_00610,navigable,navigable,False
pp_nav_00606,omerkot,navigable,navigable,True
pp_nav_00606,mithankot,navigable,navigable,True
pp_nav_00606,aror,navigable,navigable,True
pp_nav_00607,pp_nav_00613,navigable,difficult,False
pp_nav_00607,minya,navigable,difficult,True
pp_nav_00607,sharuna,navigable,difficult,True
pp_nav_00607,el_bahnasa,navigable,difficult,True
pp_nav_00607,tahna,navigable,difficult,True
pp_nav_00608,pp_nav_00612,navigable,navigable,False
pp_nav_00608,nanchang,navigable,navigable,True
pp_nav_00608,fengcheng_fengcheng,navigable,navigable,True
pp_nav_00608,xinjian,navigable,navigable,True
pp_nav_00609,pp_nav_00611,navigable,navigable,False
pp_nav_00609,xiangyin,navigable,navigable,True
pp_nav_00609,qiaokou,navigable,navigable,True
pp_nav_00610,pp_nav_00614,navigable,navigable,False
pp_nav_00610,omerkot,navigable,navigable,True
pp_nav_00610,kashmore,navigable,navigable,True
pp_nav_00610,ghotki,navigable,navigable,True
pp_nav_00610,aror,navigable,navigable,True
pp_nav_00611,xiangtan,navigable,navigable,True
pp_nav_00611,qiaokou,navigable,navigable,True
pp_nav_00611,changsha,navigable,navigable,True
pp_nav_00612,pp_nav_00615,navigable,navigable,False
pp_nav_00612,qingjiang,navigable,navigable,True
pp_nav_00612,fengcheng_fengcheng,navigable,navigable,True
pp_nav_00612,xingan_linjiang,navigable,navigable,True
pp_nav_00613,pp_nav_00618,navigable,difficult,False
pp_nav_00613,minya,navigable,difficult,True
pp_nav_00613,ashmunayn,navigable,difficult,True
pp_nav_00613,el_buwit,navigable,difficult,True
pp_nav_00613,tahna,navigable,difficult,True
pp_nav_00614,pp_nav_00616,navigable,navigable,False
pp_nav_00614,kashmore,navigable,navigable,True
pp_nav_00614,ghotki,navigable,navigable,True
pp_nav_00614,sukkur,navigable,navigable,True
pp_nav_00614,rohri,navigable,navigable,True
pp_nav_00615,pp_nav_00619,navigable,navigable,False
pp_nav_00615,jishui,navigable,navigable,True
pp_nav_00615,xingan_linjiang,navigable,navigable,True
pp_nav_00616,pp_nav_00617,navigable,navigable,False
pp_nav_00616,sukkur,navigable,navigable,True
pp_nav_00616,dubbi,navigable,navigable,True
pp_nav_00616,rohri,navigable,navigable,True
pp_nav_00617,pp_nav_00621,navigable,navigable,False
pp_nav_00617,kandiaro,navigable,navigable,True
pp_nav_00617,shadodkot,navigable,navigable,True
pp_nav_00617,sukkur,navigable,navigable,True
pp_nav_00617,dubbi,navigable,navigable,True
pp_nav_00618,pp_nav_00620,navigable,difficult,False
pp_nav_00618,manfalut,navigable,difficult,True
pp_nav_00618,ashmunayn,navigable,difficult,True
pp_nav_00618,el_buwit,navigable,difficult,True
pp_nav_00618,asyut,navigable,difficult,True
pp_nav_00619,luling,navigable,navigable,True
pp_nav_00619,pp_nav_00624,improvable,improvable,False
pp_nav_00619,taihe_taihe,navigable,navigable,True
pp_nav_00619,futian,navigable,navigable,True
pp_nav_00619,jishui,navigable,navigable,True
pp_nav_00620,pp_nav_00625,navigable,difficult,False
pp_nav_00620,el_balyana,navigable,difficult,True
pp_nav_00620,el_buwit,navigable,difficult,True
pp_nav_00620,asyut,navigable,difficult,True
pp_nav_00620,akhmim,navigable,difficult,True
pp_nav_00621,pp_nav_00626,navigable,navigable,False
pp_nav_00621,kandiaro,navigable,navigable,True
pp_nav_00621,sehwan,navigable,navigable,True
pp_nav_00621,paat,navigable,navigable,True
pp_nav_00622,pp_nav_00623,navigable,navigable,False
pp_nav_00622,agra,navigable,navigable,True
pp_nav_00622,etawah,navigable,navigable,True
pp_nav_00622,chandwar,navigable,navigable,True
pp_nav_00623,pp_nav_00628,navigable,navigable,False
pp_nav_00623,etawah,navigable,navigable,True
pp_nav_00623,konch,navigable,navigable,True
pp_nav_00624,pp_nav_00629,improvable,improvable,False
pp_nav_00624,taihe_taihe,improvable,improvable,True
pp_nav_00624,wanan,improvable,improvable,True
pp_nav_00625,pp_nav_00634,navigable,difficult,False
pp_nav_00625,qena,navigable,difficult,True
pp_nav_00625,hiw,navigable,difficult,True
pp_nav_00625,el_balyana,navigable,difficult,True
pp_nav_00625,akhmim,navigable,difficult,True
pp_nav_00626,pp_nav_00636,navigable,navigable,False
pp_nav_00626,kandiaro,navigable,navigable,True
pp_nav_00626,ranikot,navigable,navigable,True
pp_nav_00626,sehwan,navigable,navigable,True
pp_nav_00626,moro_sindh,navigable,navigable,True
pp_nav_00627,minqing,improvable,improvable,True
pp_nav_00627,pp_nav_00630,improvable,improvable,False
pp_nav_00627,nanping,improvable,improvable,True
pp_nav_00627,youxi,improvable,improvable,True
pp_nav_00627,gutian,improvable,improvable,True
pp_nav_00628,pp_nav_00635,navigable,difficult,False
pp_nav_00628,kalpi,navigable,navigable,True
pp_nav_00628,makanpur,navigable,navigable,True
pp_nav_00628,etawah,navigable,navigable,True
pp_nav_00628,konch,navigable,navigable,True
pp_nav_00628,korra,navigable,navigable,True
pp_nav_00629,ganxian,improvable,improvable,True
pp_nav_00629,wanan,improvable,improvable,True
pp_nav_00630,minqing,navigable,navigable,True
pp_nav_00630,pp_nav_00638,navigable,navigable,False
pp_nav_00630,changle_fujian,navigable,navigable,True
pp_nav_00630,houguan,navigable,navigable,True
pp_nav_00630,minxian,navigable,navigable,True
pp_nav_00631,pp_nav_00632,navigable,navigable,False
pp_nav_00631,pp_nav_00637,navigable,navigable,False
pp_nav_00631,dhubri,navigable,navigable,True
pp_nav_00631,barpeta,navigable,navigable,True
pp_nav_00631,goalpara,navigable,navigable,True
pp_nav_00631,bijni,navigable,navigable,True
pp_nav_00632,guwahati,navigable,navigable,True
pp_nav_00632,barpeta,navigable,navigable,True
pp_nav_00632,goalpara,navigable,navigable,True
pp_nav_00632,hajo,navigable,navigable,True
pp_nav_00632,durjaya,navigable,navigable,True
pp_nav_00633,pp_nav_00634,navigable,difficult,False
pp_nav_00633,pp_nav_00639,navigable,difficult,False
pp_nav_00633,qus,navigable,difficult,True
pp_nav_00633,qena,navigable,difficult,True
pp_nav_00633,hiw,navigable,difficult,True
pp_nav_00634,qena,navigable,difficult,True
pp_nav_00634,hiw,navigable,difficult,True
pp_nav_00635,pp_nav_00640,navigable,difficult,False
pp_nav_00635,kalpi,navigable,difficult,True
pp_nav_00635,rath,navigable,difficult,True
pp_nav_00635,asni,navigable,difficult,True
pp_nav_00635,korra,navigable,difficult,True
pp_nav_00635,banda,navigable,difficult,True
pp_nav_00636,pp_nav_00646,navigable,navigable,False
pp_nav_00636,naserpur,navigable,navigable,True
pp_nav_00636,hala,navigable,navigable,True
pp_nav_00636,kotri,navigable,navigable,True
pp_nav_00636,ranikot,navigable,navigable,True
pp_nav_00636,moro_sindh,navigable,navigable,True
pp_nav_00637,pp_nav_00645,navigable,navigable,False
pp_nav_00637,dhubri,navigable,navigable,True
pp_nav_00637,rangpur_bengal,navigable,navigable,True
pp_nav_00637,dura,navigable,navigable,True
pp_nav_00637,kamatapur,navigable,navigable,True
pp_nav_00637,goalpara,navigable,navigable,True
pp_nav_00638,sansha_bay,navigable,navigable,False
pp_nav_00638,changle_fujian,navigable,navigable,True
pp_nav_00638,minxian,navigable,navigable,True
pp_nav_00639,pp_nav_00652,navigable,difficult,False
pp_nav_00639,qus,navigable,difficult,True
pp_nav_00639,hiw,navigable,difficult,True
pp_nav_00639,esna,navigable,difficult,True
pp_nav_00640,pp_nav_00651,navigable,difficult,False
pp_nav_00640,kara,navigable,difficult,True
pp_nav_00640,prayag,navigable,difficult,True
pp_nav_00640,asni,navigable,difficult,True
pp_nav_00640,chitrakuta,navigable,difficult,True
pp_nav_00640,banda,navigable,difficult,True
pp_nav_00641,pp_nav_00642,navigable,difficult,False
pp_nav_00641,pp_nav_00643,navigable,difficult,False
pp_nav_00641,arrah,navigable,difficult,True
pp_nav_00641,ballia,navigable,difficult,True
pp_nav_00641,ghazipur,navigable,difficult,True
pp_nav_00641,buxar,navigable,difficult,True
pp_nav_00642,pp_nav_00644,navigable,difficult,False
pp_nav_00642,arrah,navigable,difficult,True
pp_nav_00642,sonepur_bihar,navigable,difficult,True
pp_nav_00642,patna,navigable,difficult,True
pp_nav_00642,hajipur,navigable,difficult,True
pp_nav_00643,pp_nav_00648,navigable,difficult,False
pp_nav_00643,chunar,navigable,difficult,True
pp_nav_00643,ghazipur,navigable,difficult,True
pp_nav_00643,buxar,navigable,difficult,True
pp_nav_00644,pp_nav_00649,navigable,difficult,False
pp_nav_00644,samastipur,navigable,difficult,True
pp_nav_00644,bihar_sharif,navigable,difficult,True
pp_nav_00644,patna,navigable,difficult,True
pp_nav_00644,hajipur,navigable,difficult,True
pp_nav_00645,pp_nav_00658,navigable,navigable,False
pp_nav_00645,muktagacha,navigable,navigable,True
pp_nav_00645,rangpur_bengal,navigable,navigable,True
pp_nav_00645,dura,navigable,navigable,True
pp_nav_00646,pp_nav_00657,navigable,navigable,False
